@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-R6,8,14,17,19,21-24,28-30,32,36-38,40,42-43,45-48,50-57,59,61-62,65-70,72-81,86-95,97-98,101-102,104-163,165-167,169,171,173,177-179,181,184,186-187,189-196,198-227,229-233,235-237,242-253,256-257,259-260,262-266,268-273'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA+Min numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgASA+ArithAvg numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute orgASA_PGeomAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute orghbdamsdonGeomAvg numeric
@attribute oxlikevanderwaalsMax numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute orgacc-waterdonratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute I {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute P5 {yes,no}
@attribute PaulingElectronegMax numeric
@attribute PaulingElectronegMin numeric
@attribute IonizationMean numeric
@attribute EAMean numeric
@attribute PaulingElectronegMean numeric
@attribute PearsonElectronegMean numeric
@attribute hardnessMaxWeighted numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute AtomicRadiusMeanWeighted numeric
@attribute outcome {1,2}

@data
90,24,yes,2,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.01,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.01,1.99,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,4.4527,1.2296,0.0016,0.1726,0.7011,2
90,48,no,1,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,10.08,273.23,59.99,27.03,1.03,36.07,5.18,20.35,3.12,273.23,244.65,59.99,26.34,273.23,244.65,59.99,27.03,5.18,59.99,27.03,1.03,0.97,-1,-1,-1,-1,-0.0033,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.5756,0.7112,0.0016,0.1728,0.442,2
90,48,no,1,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.1928,0.6055,0.0016,0.1719,0.3887,2
90,48,no,1,no,1,3,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0,4,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2119,0.6108,0.0017,0.1756,0.3932,2
90,48,no,1,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1,1,-1,-1,-1,-1,-0.0046,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2341,0.6169,0.0017,0.1745,0.3957,2
90,48,no,1,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1,1,-1,-1,-1,-1,-0.0035,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.353,0.3736,0.0019,0.2029,0.2883,2
90,24,yes,2,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0,2,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.218,0.6125,0.0017,0.1732,0.3928,2
90,24,yes,2,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,1.27,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,1.27,0.73,-1,-1,-1,-1,-0.0045,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.5834,0.7134,0.0016,0.1719,0.4426,2
90,24,yes,2,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.69,294.5,31.24,27.03,1.12,47.62,4.08,23.42,3.62,294.5,268.62,31.24,37.45,294.5,268.62,31.24,27.03,4.08,31.24,27.03,1.12,0.88,-1,-1,-1,-1,-0.0041,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.4869,0.6867,0.0018,0.1867,0.4367,2
90,24,yes,2,no,1,3,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0,4,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2314,0.6162,0.0017,0.1807,0.3984,2
130,20,yes,3,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.07,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.07,1.93,-1,-1,-1,-1,-0.0002,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.3561,0.6506,0.0017,0.1754,0.413,2
130,20,yes,2,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.01,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.01,1.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.9534,0.5394,0.0017,0.1756,0.3575,1
130,20,yes,2,yes,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.01,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.01,1.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.1843,0.6032,0.0016,0.1684,0.3858,1
130,20,yes,3,yes,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.07,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.07,1.93,-1,-1,-1,-1,-0.0001,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.296,0.634,0.0016,0.1712,0.4026,1
130,20,yes,2,yes,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.01,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.01,1.99,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.1282,0.5877,0.0017,0.1743,0.381,1
105,60,yes,2,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,220.06,178.8,0,8.3,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5013,0.4146,0.0017,0.1737,0.2941,2
105,60,yes,1,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,211.65,150.36,0,8.04,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.5584,0.4303,0.0018,0.1862,0.3083,2
105,60,yes,3,no,1,4,11.97,30.74,39.23,4.12,25.5,3.41,12.54,238.74,27.89,21.05,0,39.23,5.92,25.5,3.41,238.74,220.5,27.89,30.74,238.74,220.5,27.89,21.05,5.92,27.89,21.05,0,3,220.06,178.8,0,8.82,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.511,0.4173,0.0016,0.171,0.2941,2
90,24,?,5,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.33,298.21,30.99,25.78,1.99,47.62,4.08,23.42,3.62,298.21,211.47,30.99,37.45,298.21,211.47,30.99,25.78,4.08,30.99,25.78,1.99,0.01,-1,-1,-1,-1,-0.0068,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.3772,0.3803,0.0019,0.2028,0.2916,2
90,24,?,5,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.345,0.3714,0.002,0.2074,0.2894,2
90,24,?,5,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.4824,0.2021,0.0019,0.1332,0.1676,2
90,24,?,5,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0.04,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0.04,1.96,-1,-1,-1,-1,-0.0001,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.3819,0.3816,0.002,0.2066,0.2941,2
90,24,?,5,no,1,3,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0.04,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0.04,3.96,-1,-1,-1,-1,-0.0001,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.518,0.2081,0.002,0.143,0.1756,1
90,24,?,5,no,1,3,9.47,25.19,29.3,3.66,22.88,3.06,9.47,239.3,0,0,0,29.3,5.71,22.88,3.06,239.3,132.96,0,25.19,239.3,132.96,0,0,5.71,0,0,0,0,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.3322,0.3679,0.002,0.2066,0.2872,1
90,24,?,6,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0058,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.122,0.3098,0.0019,0.2042,0.257,2
90,24,?,5,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0051,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.3705,0.2038,0.0019,0.1023,0.153,2
90,24,?,5,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.33,298.21,30.99,25.78,1.99,47.62,4.08,23.42,3.62,298.21,211.47,30.99,37.45,298.21,211.47,30.99,25.78,4.08,30.99,25.78,1.99,0.01,-1,-1,-1,-1,-0.0071,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.1431,0.3157,0.002,0.2062,0.2609,2
90,24,?,5,no,1,3,13.33,37.45,47.62,4.77,23.42,3.62,13.33,298.21,30.99,25.78,1.99,47.62,4.08,23.42,3.62,298.21,211.47,30.99,37.45,298.21,211.47,30.99,25.78,4.08,30.99,25.78,1.99,0.01,-1,-1,-1,-1,-0.0114,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.5053,0.2074,0.002,0.1395,0.1735,2
90,24,?,5,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,0.3598,0.205,0.002,0.0983,0.1517,2
90,24,?,5,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0.04,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0.04,1.96,-1,-1,-1,-1,-0.0001,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.1353,0.3135,0.002,0.2076,0.2605,2
120,60,yes,3,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.53,275.81,13.86,8.88,0.07,43.59,5.25,26.44,3.33,275.81,239.3,13.86,36.04,275.81,239.3,13.86,8.88,5.25,13.86,8.88,0.07,1.93,-1,-1,-1,-1,-0.0002,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.3484,0.6485,0.0017,0.1785,0.4135,2
120,60,yes,2,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0,2,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.8717,0.5169,0.0017,0.175,0.3459,2
120,60,yes,2,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0,2,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.219,0.6127,0.0016,0.1702,0.3915,2
120,60,yes,2,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0,2,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.6567,0.7336,0.0016,0.1652,0.4494,2
120,60,yes,2,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0,2,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.9602,0.8174,0.0016,0.1718,0.4946,2
120,60,yes,2,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2257,0.6146,0.0017,0.1756,0.3951,2
120,60,yes,2,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.6029,0.7188,0.0016,0.1684,0.4436,2
120,60,yes,1,no,1,3,12.56,30.59,43.79,5.74,21.83,2.92,13.52,282.76,112.14,71.89,0,43.79,5.4,21.83,2.92,282.76,265.65,112.14,30.59,282.76,265.65,112.14,71.89,5.4,112.14,71.89,0,8,-1,-1,-1,-1,0,no,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.3394,0.9221,0.0016,0.168,0.545,2
150,20,yes,1,no,1,3,9.94,25.21,32.62,3.89,23.86,3.18,10.53,206.5,64.07,44.25,0,32.62,5.04,23.86,3.18,206.5,188.82,64.07,25.21,206.5,188.82,64.07,44.25,5.04,64.07,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.3319,0.6439,0.0016,0.1708,0.4074,2
150,20,yes,1,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2556,0.6229,0.0016,0.1721,0.3975,2
150,20,yes,1,no,1,3,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0,5,-1,-1,-1,-1,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.3733,0.6554,0.0016,0.169,0.4122,2
130,20,yes,2,no,1,4,11.86,29.87,39.45,4.18,25.13,3.43,12.52,229.03,36.99,33.22,0,39.45,5.54,25.13,3.43,229.03,211.13,36.99,29.87,229.03,211.13,36.99,33.22,5.54,36.99,33.22,0,4,220.06,178.8,0,8.3,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.3134,0.6388,0.0016,0.169,0.4039,2
130,20,yes,1,no,1,4,9.88,25.21,31.16,3.74,24.67,3.16,10.62,197.94,58.29,44.25,0,31.16,5.44,24.67,3.16,197.94,181.77,58.29,25.21,197.94,181.77,58.29,44.25,5.44,58.29,44.25,0,5,211.65,150.36,0,8.04,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2304,0.6159,0.0017,0.176,0.396,2
130,20,yes,1,no,1,4,9.94,25.21,32.62,3.89,23.86,3.18,10.53,206.5,64.07,44.25,0,32.62,5.04,23.86,3.18,206.5,188.82,64.07,25.21,206.5,188.82,64.07,44.25,5.04,64.07,44.25,0,5,211.65,150.36,0,8.04,0,yes,no,no,no,no,no,no,yes,no,yes,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2297,0.6157,0.0016,0.1728,0.3942,2
130,20,yes,2,no,1,4,18.04,43.32,55.87,6.48,28.27,3.44,19.47,353.93,128.75,88.5,0,55.87,5.93,28.27,3.44,353.93,337.12,128.75,43.32,353.93,337.12,128.75,88.5,5.93,128.75,88.5,0,10,220.06,178.8,0,8.3,0,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2149,0.6116,0.0017,0.1827,0.3972,2
130,20,yes,2,no,1,4,24.87,61.67,72.38,7.85,36.87,3.76,26.21,405.37,104.58,62.96,0.15,72.38,7.39,36.87,3.76,405.37,358.69,104.58,61.67,405.37,358.69,104.58,62.96,7.39,104.58,62.96,0.15,7.85,220.06,178.8,0,8.3,-0.0003,yes,no,no,no,no,no,no,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.2472,0.6205,0.0016,0.1669,0.3937,2
110,72,?,6,no,1,3,9.88,25.45,33.73,3.6,23.12,3.57,10.27,218.32,30.88,28.64,0.4,33.73,5.56,23.12,3.57,218.32,205.41,30.88,25.45,218.32,205.41,30.88,28.64,5.56,30.88,28.64,0.4,3.6,-1,-1,-1,-1,-0.0122,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.8842,0.5203,0.0033,0.3422,0.4312,2
110,72,?,6,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0644,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.9349,0.5343,0.0032,0.3351,0.4347,2
110,72,?,5,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.28,289.27,12.27,7.68,0.89,43.59,5.25,26.44,3.33,289.27,244.99,12.27,36.04,289.27,244.99,12.27,7.68,5.25,12.27,7.68,0.89,1.11,-1,-1,-1,-1,-0.0262,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.9961,0.5512,0.0032,0.3366,0.4439,2
110,72,?,6,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.15,352.79,14.69,7.68,0.32,45.76,5.88,28.56,3.83,352.79,269.11,14.69,38.01,352.79,269.11,14.69,7.68,5.88,14.69,7.68,0.32,1.68,-1,-1,-1,-1,-0.0091,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.9326,0.5337,0.0032,0.3398,0.4367,1
110,312,?,6,no,1,3,9.88,25.45,33.73,3.6,23.12,3.57,10.27,218.32,30.88,28.64,0.4,33.73,5.56,23.12,3.57,218.32,205.41,30.88,25.45,218.32,205.41,30.88,28.64,5.56,30.88,28.64,0.4,3.6,-1,-1,-1,-1,-0.011,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.8623,0.5143,0.0033,0.3509,0.4326,2
110,312,?,6,no,1,3,9.73,26.34,36.07,4.05,20.35,3.12,9.73,281.27,33.93,25.78,2,36.07,5.18,20.35,3.12,281.27,216.3,33.93,26.34,281.27,216.3,33.93,25.78,5.18,33.93,25.78,2,0,-1,-1,-1,-1,-0.0606,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.8771,0.5183,0.0033,0.3427,0.4305,2
110,312,?,6,no,1,3,13.88,34.29,44.31,4.66,25.55,3.42,14.23,273.45,23.05,28.64,0.28,44.31,5.52,25.55,3.42,273.45,228.83,23.05,34.29,273.45,228.83,23.05,28.64,5.52,23.05,28.64,0.28,3.72,-1,-1,-1,-1,-0.0083,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.8862,0.5208,0.0033,0.3448,0.4328,2
110,312,?,5,no,1,3,14.02,36.04,43.59,4.69,26.44,3.33,14.28,289.27,12.27,7.68,0.89,43.59,5.25,26.44,3.33,289.27,244.99,12.27,36.04,289.27,244.99,12.27,7.68,5.25,12.27,7.68,0.89,1.11,-1,-1,-1,-1,-0.0259,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.9134,0.5284,0.0031,0.3305,0.4294,2
110,312,?,6,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.15,352.79,14.69,7.68,0.32,45.76,5.88,28.56,3.83,352.79,269.11,14.69,38.01,352.79,269.11,14.69,7.68,5.88,14.69,7.68,0.32,1.68,-1,-1,-1,-1,-0.0098,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,1.8714,0.5168,0.0033,0.3422,0.4295,2
90,60,yes,7,no,1,4,9.94,25.21,32.65,3.84,23.28,3.21,10.63,206.42,64.03,44.25,0.04,32.65,5.69,23.28,3.21,206.42,188.71,64.03,25.21,206.42,188.71,64.03,44.25,5.69,64.03,44.25,0.04,4.96,227.57,209.93,17.64,9.99,-0.0001,yes,yes,no,no,no,no,no,no,no,yes,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.5348,0.2041,0.0019,0.1937,0.1989,1
90,60,yes,7,no,1,4,13.33,37.45,47.62,4.77,23.42,3.62,13.33,298.21,30.99,25.78,2,47.62,4.08,23.42,3.62,298.21,211.47,30.99,37.45,298.21,211.47,30.99,25.78,4.08,30.99,25.78,2,0,227.57,209.93,17.64,9.99,-0.0111,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.4015,0.197,0.0019,0.1454,0.1712,2
90,60,yes,7,no,1,4,13.88,34.29,44.31,4.66,25.55,3.42,14.23,273.45,23.05,28.64,0.8,44.31,5.52,25.55,3.42,273.45,228.83,23.05,34.29,273.45,228.83,23.05,28.64,5.52,23.05,28.64,0.8,3.2,227.57,209.93,17.64,9.99,-0.0028,yes,yes,no,no,no,no,no,no,no,no,no,yes,2.1,1.63,760.1,120.4,1.865,440.25,0.424,0.2035,0.0019,0.1536,0.1785,2
