@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R39,41,85,96,164,240,254,267,274'

@attribute orgvanderwaalsMin numeric
@attribute orgASA+Min numeric
@attribute orghbdamsdonGeomAvg numeric
@attribute oxlikevanderwaalsMax numeric
@attribute orgacc-waterdonratio numeric
@attribute PaulingElectronegMean numeric
@attribute hardnessMaxWeighted numeric
@attribute AtomicRadiusMeanWeighted numeric
@attribute outcome {1,2}

@data
405.37,358.69,6.97,-1,-0.0019,1.865,0.3763,0.1452,2
213.34,196.87,4,-1,0,2.09,2.2886,0.401,2
213.34,196.87,4,-1,0,2.09,2.2277,0.3899,1
213.34,196.87,3.95,-1,-0.0001,2.09,2.2277,0.3954,2
206.42,188.71,5,-1,0,2.09,2.2919,0.406,2
206.42,188.71,4.96,-1,-0.0001,2.09,2.2398,0.3942,2
237.57,194.24,6,-1,0,1.63,1.1359,0.6473,1
237.57,194.24,6,-1,0,1.63,3.5322,2.0127,1
237.57,194.24,6,-1,0,1.63,0.3378,0.1925,1
237.57,194.24,6,-1,0,1.63,0.3368,0.1919,1
237.57,194.24,6,-1,0,1.63,1.1429,0.6512,1
237.57,194.24,6,-1,0,1.63,3.5385,2.0163,1
237.57,194.24,6,-1,0,1.63,0.3444,0.1962,1
237.57,194.24,6,-1,0,1.63,0.3513,0.2002,1
237.57,194.24,6,-1,0,1.63,0.3513,0.2002,1
237.57,194.24,6,-1,0,1.63,1.1459,0.653,1
237.57,194.24,6,-1,0,1.63,3.525,2.0086,1
207.08,189.33,5.91,-1,-0.0025,1.63,0.3568,0.2033,2
207.08,189.33,5.91,-1,-0.0025,1.63,1.1372,0.648,2
207.08,189.33,5.91,-1,-0.0025,1.63,1.1372,0.648,2
207.08,189.33,5.91,-1,-0.0003,1.63,3.5367,2.0153,2
207.08,189.33,5.91,-1,-0.0003,1.63,3.5367,2.0153,2
207.08,189.33,6,-1,0,1.63,0.3437,0.1959,1
207.08,189.33,6,-1,0,1.63,0.34,0.1937,1
207.08,189.33,6,-1,0,1.63,1.1472,0.6537,2
207.08,189.33,6,-1,0,1.63,3.5441,2.0195,1
207.08,189.33,6,-1,0,1.63,0.3357,0.1913,1
207.08,189.33,6,-1,0,1.63,0.3444,0.1962,1
207.08,189.33,6,-1,0,1.63,1.1542,0.6577,2
207.08,189.33,6,-1,0,1.63,3.5504,2.0231,1
207.08,189.33,6,-1,0,1.63,0.3372,0.1921,1
207.08,189.33,6,-1,0,1.63,0.365,0.208,1
215.61,200.73,5,-1,0,2.09,2.2654,0.4009,2
215.61,200.73,4.96,-1,-0.0001,2.09,2.2886,0.4007,2
210.31,193.85,4,-1,0,2.09,2.2647,0.4017,2
210.31,193.85,3.96,-1,-0.0001,2.09,2.299,0.4048,2
282.76,265.65,8,-1,0,2.09,2.2731,0.3991,2
299.78,247.15,7.19,-1,-0.0024,2.09,2.2442,0.3968,2
295.52,244.26,4,-1,0,2.09,2.3007,0.405,2
295.52,244.26,3.89,-1,-0.0003,2.09,2.2445,0.4001,2
269.22,261.51,6,-1,0,2.09,2.2623,0.3999,2
284.53,259.02,5,-1,-0.0026,2.09,2.3313,0.4058,2
275.81,239.3,2,-1,0,2.09,2.2405,0.3969,2
289.27,244.99,1.56,-1,-0.0013,2.09,2.2388,0.3985,2
238.74,220.5,3,-1,0,2.09,2.2617,0.3984,1
238.74,220.5,2.99,-1,0,2.09,2.2496,0.4005,2
253.52,224.12,2.12,-1,-0.0027,2.09,2.2795,0.4035,1
264.05,236.52,2.99,-1,0,2.09,2.2879,0.4001,2
237.57,194.24,6,-1,0,1.865,0.4877,0.1554,1
237.57,194.24,6,-1,0,1.865,0.1534,0.0598,2
237.57,194.24,6,-1,0,1.865,0.494,0.1566,1
237.57,194.24,6,-1,0,1.865,0.1435,0.0566,1
237.57,194.24,6,-1,0,1.865,0.494,0.157,1
268.43,225.91,6,-1,0,1.865,0.5052,0.161,2
268.43,225.91,6,-1,0,1.865,0.8758,0.2004,1
284.53,259.02,5,-1,-0.0077,1.865,0.1808,0.0679,1
284.53,259.02,5,-1,-0.0059,1.865,0.2831,0.0967,2
284.53,259.02,5,-1,-0.0026,1.865,1.1778,0.351,2
284.53,259.02,5,-1,-0.0025,1.865,0.6659,0.1634,2
284.53,259.02,5.11,-1,-0.0067,1.865,0.1591,0.0603,1
294.5,268.62,1,-1,-0.0043,2.09,2.3064,0.404,2
294.5,268.62,1,-1,-0.0043,2.09,2.3064,0.404,2
284.53,259.02,5,-1,-0.0052,1.865,0.1525,0.0591,1
294.5,268.62,1,-1,-0.0043,2.09,2.2086,0.3889,2
295.52,244.26,3.89,-1,-0.0007,1.865,0.2766,0.0928,1
295.52,244.26,4,-1,0,1.865,0.167,0.0626,2
298.21,211.47,0,-1,-0.0088,2.09,2.2879,0.4041,2
295.52,244.26,4,-1,0,1.865,0.2792,0.0942,2
295.52,244.26,4,-1,0,1.865,0.1574,0.0602,1
295.52,244.26,4,-1,0,1.865,0.2775,0.1033,1
295.52,244.26,4,-1,0,1.865,1.5328,0.4529,1
237.57,194.24,6,-1,0,1.865,0.5211,0.1644,2
206.42,188.71,5,-1,0,2.09,2.2822,0.3994,2
206.42,188.71,5,-1,0,2.09,2.2849,0.4045,2
206.42,188.71,4.96,-1,-0.0001,2.09,2.2388,0.3961,1
284.53,259.02,5,-1,-0.0027,1.865,0.4145,0.1696,1
210.31,193.85,4,-1,0,2.09,2.2237,0.3906,1
284.53,259.02,5,-1,-0.0025,1.865,0.5079,0.163,2
210.31,193.85,4,-1,0,2.09,2.3181,0.4049,1
284.53,259.02,5.11,-1,-0.0022,1.865,0.5981,0.1879,1
210.31,193.85,3.96,-1,-0.0001,2.09,2.2886,0.4057,1
284.53,259.02,5.11,-1,-0.0024,1.865,0.4994,0.1611,1
269.22,261.51,5.93,-1,-0.0002,1.865,0.603,0.1874,1
269.22,261.51,6,-1,0,1.865,0.5998,0.1879,1
269.22,261.51,6,-1,0,1.865,0.4958,0.1618,1
207.08,189.33,6,-1,0,1.865,0.8643,0.1789,1
207.08,189.33,6,-1,0,1.865,0.5924,0.2191,2
207.08,189.33,6,-1,0,1.865,0.5875,0.2176,2
298.21,211.47,0,-1,-0.0083,2.09,2.2596,0.4009,2
301.3,233.22,6,-1,0,1.865,0.5902,0.2206,1
301.3,233.22,6,-1,0,1.865,0.8633,0.1807,1
301.3,233.22,6,-1,0,1.865,0.5902,0.2181,1
301.3,233.22,6,-1,0,1.865,0.8567,0.1762,1
206.42,188.71,5,-1,0,2.09,2.2677,0.3979,2
301.3,233.22,6,-1,0,1.865,0.589,0.218,1
206.42,188.71,4.96,-1,-0.0001,2.09,2.2502,0.3955,2
301.3,233.22,6,-1,0,1.865,0.8573,0.1777,1
301.3,233.22,6,-1,0,1.865,0.6062,0.2233,1
301.3,233.22,6,-1,0,1.865,0.8584,0.1784,1
210.31,193.85,4,-1,0,2.09,2.2469,0.3953,1
237.57,194.24,6,-1,0,1.865,0.7595,0.2316,1
210.31,193.85,3.96,-1,-0.0001,2.09,2.2523,0.3969,1
210.31,193.85,3.96,-1,-0.0001,2.09,2.2523,0.3969,1
237.57,194.24,6,-1,0,1.865,0.863,0.1787,1
237.57,194.24,6,-1,0,1.865,0.7748,0.2356,1
282.76,265.65,8,-1,0,2.09,2.2358,0.3983,1
237.57,194.24,6,-1,0,1.865,0.8521,0.1795,1
299.78,247.15,7.19,-1,-0.0023,2.09,2.2906,0.4062,1
237.57,194.24,6,-1,0,1.865,0.8592,0.1781,1
237.57,194.24,6,-1,0,1.865,0.8677,0.1776,1
281.27,216.3,0,-1,-0.0017,1.865,0.7674,0.2333,2
281.27,216.3,0,-1,-0.0017,1.865,0.8654,0.1793,1
281.27,216.3,0,-1,-0.002,1.865,0.7566,0.2302,1
281.27,216.3,0.21,-1,-0.0015,1.865,0.863,0.1776,1
281.27,216.3,0.21,-1,-0.0017,1.865,0.7687,0.2344,1
273.23,244.65,0.97,-1,-0.0008,1.865,0.5322,0.1223,1
273.23,244.65,0.97,-1,-0.0009,1.865,0.76,0.2321,1
298.21,211.47,0,-1,-0.0083,2.09,2.2596,0.4009,2
446.89,341.49,2,-1,-0.0026,2.09,2.9915,0.5048,1
446.89,341.49,1.99,-1,-0.0026,2.09,4.4585,0.6963,1
310.74,287.07,1.01,-1,-0.0028,2.09,4.5159,0.708,1
324.05,236.4,0,-1,-0.0065,2.09,4.4816,0.7071,1
281.27,216.3,0.03,-1,-0.0065,2.09,4.4232,0.6965,2
281.27,216.3,0,-1,-0.0066,2.09,5.2461,0.8107,2
282.76,265.65,8,-1,0,2.09,3.7411,0.5988,2
282.76,265.65,8,-1,0,2.09,3.7754,0.6058,2
299.78,247.15,7.19,-1,-0.0025,2.09,3.735,0.5984,2
295.52,244.26,4,-1,0,2.09,3.7784,0.6072,2
295.52,244.26,3.89,-1,-0.0003,2.09,3.7125,0.599,1
273.23,244.65,0.97,-1,-0.0032,2.09,4.4743,0.7032,2
281.27,216.3,0.03,-1,-0.0069,2.09,4.5085,0.7078,1
281.27,216.3,0,-1,-0.0064,2.09,4.5156,0.7107,2
238.74,220.5,2.99,227.57,0,2.09,1.5077,0.2955,2
253.52,224.12,2.12,227.57,-0.0017,2.09,1.5194,0.295,1
238.74,220.5,3,211.65,0,2.09,1.4972,0.2908,2
238.74,220.5,2.99,227.57,0,2.09,1.5184,0.2973,2
253.52,224.12,2.12,227.57,-0.0017,2.09,1.5359,0.2987,1
324.05,236.4,0.12,227.57,-0.004,2.09,1.5305,0.2972,2
295.52,244.26,4,-1,0,2.09,2.2395,0.3937,1
295.52,244.26,4,-1,0,2.09,2.2983,0.4029,1
295.52,244.26,3.89,-1,-0.0003,2.09,2.2718,0.3991,1
284.53,259.02,5.56,-1,-0.0012,2.09,2.2929,0.4042,1
275.81,239.3,2,-1,0,2.09,2.4059,0.4199,2
289.27,244.99,1.56,-1,-0.0012,2.09,2.2371,0.3941,1
289.27,244.99,1,-1,-0.0029,2.09,2.262,0.3965,1
238.74,220.5,3,-1,0,2.09,2.3282,0.4117,2
238.74,220.5,2.99,-1,0,2.09,2.228,0.3936,1
253.52,224.12,2.12,-1,-0.0028,2.09,2.2963,0.4022,2
264.05,236.52,3,-1,0,2.09,2.22,0.3951,1
276.16,239.92,2.15,-1,-0.0023,2.09,2.262,0.3979,1
294.5,268.62,1,-1,-0.0045,2.09,0.759,0.193,2
206.42,188.71,5,-1,0,2.09,4.4709,0.7014,2
206.42,188.71,5,-1,0,2.09,0.7664,0.1915,2
275.81,239.3,1.99,-1,0,2.09,0.9984,0.2263,2
295.52,244.26,4,-1,0,2.09,1.2932,0.264,2
282.76,265.65,8,-1,0,2.09,7.5007,1.1203,2
282.76,265.65,8,-1,0,2.09,1.2431,0.2607,2
238.74,220.5,3,-1,0,2.09,2.264,0.3986,2
238.74,220.5,3,-1,0,2.09,0.7446,0.1877,1
294.5,268.62,1,-1,-0.0045,2.09,4.6238,0.726,2
298.21,211.47,0.07,-1,-0.0077,2.09,4.5506,0.7155,2
206.42,188.71,5,-1,0,2.09,0.8609,0.2044,2
206.42,188.71,4.96,-1,-0.0001,2.09,0.7718,0.1938,1
295.52,244.26,4,-1,0,2.09,7.5037,1.1252,2
295.52,244.26,4,-1,0,2.09,7.4987,1.1198,1
282.76,265.65,8,-1,0,2.09,7.6308,1.1431,2
299.78,247.15,7.19,-1,-0.0024,2.09,7.4526,1.1185,2
238.74,220.5,3,-1,0,2.09,4.6316,0.7274,2
238.74,220.5,2.99,-1,0,2.09,4.4763,0.7034,2
253.52,224.12,2.12,-1,-0.0027,2.09,4.4927,0.7088,1
238.74,220.5,3,-1,0,2.09,0.8239,0.1969,2
238.74,220.5,2.99,-1,0,2.09,0.7782,0.1925,2
253.52,224.12,2.12,-1,-0.0026,2.09,0.7641,0.1927,2
275.81,239.3,2,-1,0,2.09,2.9595,0.4943,1
275.81,239.3,2,-1,0,2.09,2.9595,0.4086,1
281.27,216.3,0.73,-1,-0.004,2.09,4.559,0.7139,2
281.27,216.3,0.73,-1,-0.004,2.09,4.6679,0.731,2
282.76,265.65,8,-1,0,2.09,3.7515,0.6033,2
295.52,244.26,4,-1,0,2.09,4.5149,0.7093,2
295.52,244.26,4,-1,0,2.09,4.7317,0.741,2
294.5,268.62,1,-1,-0.0043,2.09,2.2724,0.3985,2
294.5,268.62,1,-1,-0.0041,2.09,2.2425,0.3957,2
206.42,188.71,5,-1,0,2.09,2.261,0.3983,2
258.23,222.38,4,-1,0,2.09,4.7112,0.7369,2
258.23,222.38,4,-1,0,2.09,4.6736,0.7295,2
446.89,341.49,2,-1,-0.0026,2.09,3.0009,0.4999,1
446.89,341.49,2,-1,-0.0027,2.09,3.0063,0.5018,1
282.76,265.65,8,-1,0,2.09,3.8416,0.6151,2
295.52,244.26,4,-1,0,2.09,3.8715,0.6248,2
295.52,244.26,4,-1,0,2.09,3.8655,0.6189,2
281.27,216.3,0.73,-1,-0.0041,2.09,4.6319,0.7292,2
281.27,216.3,0.73,-1,-0.004,2.09,4.5213,0.7161,2
258.23,222.38,4,-1,0,1.9467,4.6406,0.5515,2
282.76,265.65,8,-1,0,1.9467,3.7478,0.4283,2
405.37,358.69,6.97,-1,-0.0041,2.09,0.4315,0.1351,1
405.37,358.69,6.97,-1,-0.0077,2.09,0.1953,0.0418,1
405.37,358.69,6.97,-1,-0.0026,2.09,0.9429,0.1504,2
301.3,233.22,6,-1,0,2.09,0.4264,0.1644,1
301.3,233.22,6,-1,0,2.09,0.5476,0.148,2
301.3,233.22,6,-1,0,2.09,0.3432,0.0649,2
301.3,233.22,6,-1,0,2.09,0.8025,0.2551,1
301.3,233.22,6,-1,0,2.09,0.4946,0.1632,1
301.3,233.22,6,-1,0,2.09,0.2858,0.0967,1
346.48,293.38,9,-1,-0.0007,2.09,0.7812,0.2513,1
346.48,293.38,9,-1,-0.0006,2.09,0.3012,0.0565,1
346.48,293.38,9,-1,-0.0031,2.09,0.3076,0.1115,2
346.48,293.38,9.04,-1,-0.0023,2.09,0.7362,0.1238,2
281.27,216.3,0,-1,-0.0093,2.09,0.4264,0.1308,2
281.27,216.3,0,-1,-0.0093,2.09,0.4264,0.1308,2
281.27,216.3,0,-1,-0.2699,2.09,0.3237,0.062,2
281.27,216.3,0,-1,-0.0043,2.09,0.6783,0.2305,2
281.27,216.3,0,-1,-0.0119,2.09,0.6757,0.1639,2
281.27,216.3,0,-1,-0.0068,2.09,0.6915,0.1164,2
301.3,233.22,6,-1,0,1.63,0.4272,0.2434,1
301.3,233.22,6,-1,0,1.63,2.6754,1.5245,2
301.3,233.22,6,-1,0,1.63,1.9282,1.0987,1
301.3,233.22,6,-1,0,1.63,2.6154,1.4903,1
346.48,293.38,9,-1,-0.0037,1.63,1.2929,0.7367,1
346.48,293.38,9,-1,-0.0337,1.63,0.6231,0.355,2
346.48,293.38,9.04,-1,-0.0253,1.63,1.142,0.6507,2
405.37,358.69,7.01,-1,-0.0006,2.09,0.599,0.216,2
301.3,233.22,6,-1,0,2.09,0.553,0.1514,2
301.3,233.22,6,-1,0,2.09,0.2709,0.0604,2
301.3,233.22,6,-1,0,2.09,0.355,0.1212,2
301.3,233.22,6,-1,0,2.09,0.5806,0.1945,2
281.27,216.3,0,-1,-0.0085,2.09,0.472,0.1549,2
281.27,216.3,0,-1,-0.0049,2.09,0.7732,0.1366,2
295.52,244.26,3.89,-1,-0.0011,2.55,1.4495,0.4003,2
295.52,244.26,3.89,-1,-0.002,2.55,0.3745,0.1034,1
295.52,244.26,4,-1,0,2.55,2.5185,0.6955,2
295.52,244.26,4,-1,0,2.55,0.4041,0.1116,2
207.08,189.33,5.91,-1,-0.0004,2.55,0.6343,0.1752,2
207.08,189.33,5.91,-1,-0.0018,2.55,0.796,0.2198,1
207.08,189.33,5.91,-1,-0.0005,2.55,1.4868,0.4106,1
207.08,189.33,6,-1,0,2.55,3.6994,1.0216,1
207.08,189.33,5.91,-1,-0.0032,2.55,0.3802,0.105,2
207.08,189.33,5.91,-1,-0.0045,2.55,0.8871,0.245,1
207.08,189.33,5.91,-1,-0.0005,2.55,4.3667,1.2058,1
207.08,189.33,6,-1,0,2.55,3.7999,1.0493,1
299.78,247.15,7.19,-1,-0.0006,1.865,0.8624,0.1769,1
299.78,247.15,7.19,-1,-0.0006,1.865,0.4724,0.2038,1
282.76,265.65,8,-1,0,1.865,0.8877,0.1827,1
282.76,265.65,8,-1,0,1.865,0.4939,0.2079,1
282.76,265.65,8,-1,0,1.865,0.8577,0.1768,1
295.52,244.26,4,-1,0,1.865,0.8799,0.1804,1
295.52,244.26,4,-1,0,1.865,0.7524,0.2297,1
295.52,244.26,4,-1,0,1.865,0.9037,0.1874,1
295.52,244.26,4,-1,0,1.865,0.7694,0.2356,1
295.52,244.26,4,-1,0,1.865,0.8637,0.1777,1
295.52,244.26,4,-1,0,1.865,0.7659,0.2336,1
237.57,194.24,6,-1,0,1.865,0.0867,0.0374,1
237.57,194.24,6,-1,0,1.865,0.2754,0.0722,2
237.57,194.24,6,-1,0,1.865,0.0823,0.0364,2
237.57,194.24,6,-1,0,1.865,0.0866,0.037,1
237.57,194.24,6,-1,0,1.865,0.2762,0.0711,1
237.57,194.24,6,-1,0,1.865,0.2824,0.072,2
295.52,244.26,3.89,-1,-0.0009,1.865,0.0837,0.0362,2
295.52,244.26,3.89,-1,-0.0001,1.865,0.8752,0.1791,1
295.52,244.26,4,-1,0,1.865,0.091,0.0379,1
295.52,244.26,4,-1,0,1.865,0.8629,0.1812,1
295.52,244.26,4,-1,0,1.865,0.8587,0.1762,2
295.52,244.26,4,-1,0,1.865,0.0851,0.0375,2
295.52,244.26,4,-1,0,1.865,0.8603,0.179,2
284.53,259.02,5,-1,-0.0061,1.865,0.276,0.071,2
284.53,259.02,5.11,-1,-0.0067,1.865,0.0936,0.0388,1
284.53,259.02,5.11,-1,-0.0052,1.865,0.2788,0.0715,1
282.76,265.65,7.96,-1,-0.0002,1.865,0.2774,0.0718,1
282.76,265.65,8,-1,0,1.865,0.2795,0.0724,2
282.76,265.65,8,-1,0,1.865,0.093,0.0377,1
207.08,189.33,5.91,-1,-0.0007,1.865,0.087,0.037,1
207.08,189.33,5.91,-1,-0.0005,1.865,0.2774,0.0723,1
207.08,189.33,6,-1,0,1.865,0.0834,0.0378,1
207.08,189.33,6,-1,0,1.865,0.4255,0.1725,1
268.43,225.91,6,-1,0,1.865,0.0867,0.0387,1
268.43,225.91,6,-1,0,1.865,0.4181,0.1695,1
282.76,265.65,8,-1,0,1.9467,3.6991,0.4652,2
295.52,244.26,4,-1,0,1.9467,3.7031,0.4619,2
281.27,216.3,0.73,-1,-0.0039,1.9467,4.4712,0.6794,2
281.27,216.3,0.73,-1,-0.0039,1.9467,4.4874,0.5353,1
295.52,244.26,4,-1,0,2.09,4.4541,0.7123,2
295.52,244.26,4,-1,0,2.09,3.7777,0.6095,2
275.81,239.3,1.99,-1,0,2.09,3.1222,0.517,2
282.76,265.65,8,-1,0,2.09,3.7098,0.5997,2
258.23,222.38,4,-1,0,2.09,4.5045,0.7074,2
258.23,222.38,4,-1,0,2.09,4.5045,0.7074,2
281.27,216.3,0.73,-1,-0.0038,2.09,1.8821,0.433,2
275.81,239.3,1.99,-1,0,2.09,1.5961,0.2648,2
282.76,265.65,8,-1,0,2.09,1.9669,0.3182,2
258.23,222.38,4,-1,0,2.09,2.4297,0.3795,1
258.23,222.38,4,-1,0,2.09,2.4297,0.3795,1
281.27,216.3,0.73,-1,-0.0029,2.09,2.2395,0.3555,2
281.27,216.3,0.73,-1,-0.0036,2.09,0.9947,0.1863,2
281.27,216.3,0.73,-1,-0.0036,2.09,0.9947,0.1863,2
231.7,63.05,2.1071,-1,-0.248,1.63,0.6171,0.3516,2
231.7,63.05,1.8248,-1,-0.2348,1.63,0.6085,0.3467,2
231.7,63.05,2.1494,-1,-0.2565,1.63,0.5907,0.3366,2
231.7,63.05,1.755,-1,-0.2734,1.63,0.5923,0.3375,2
218.32,63.05,1.8974,-1,-0.2016,1.63,0.2284,0.1301,2
231.7,63.05,1.3159,-1,-0.1839,1.63,0.2313,0.1318,2
231.7,63.05,1.005,-1,-0.231,1.63,0.2465,0.1405,2
231.7,63.05,1.005,-1,-0.2125,1.63,0.2373,0.1352,2
282.76,265.65,8,-1,0,1.9467,1.8593,0.3002,2
275.81,239.3,1.99,-1,0,1.9467,1.553,0.2873,2
282.76,265.65,8,-1,0,1.9467,1.9776,0.3309,2
295.52,244.26,4,-1,0,1.9467,1.3564,0.2569,1
258.23,222.38,4,-1,0,1.9467,2.1921,0.35,1
281.27,216.3,0.73,-1,-0.0021,1.9467,1.9154,0.2989,1
281.27,216.3,0.73,-1,-0.005,1.9467,1.0354,0.215,1
281.27,216.3,0.73,-1,-0.0033,1.9467,1.0354,0.2439,2
258.23,222.38,4,-1,0,1.9467,2.258,0.3982,1
281.27,216.3,0.73,-1,-0.0234,1.9467,2.4963,0.4088,2
295.52,244.26,4,-1,0,1.9467,1.9373,0.3665,1
282.76,265.65,8,-1,0,1.9467,1.9625,0.3637,2
231.7,63.05,2.4495,-1,-0.0839,1.63,2.0859,1.1886,2
231.7,63.05,2.4495,-1,-0.0764,1.63,2.1003,1.1968,2
231.7,63.05,2.4495,-1,-0.0757,1.63,2.0695,1.1792,2
281.27,216.3,0.73,-1,-0.0012,1.9467,0.9749,0.2371,1
281.27,216.3,0,-1,-0.002,1.9467,0.5368,0.1238,1
203.38,63.05,1.9948,-1,-0.1537,1.63,0.1855,0.1057,2
231.7,63.05,1.0588,-1,-0.1636,1.63,0.1855,0.1057,2
231.7,63.05,1.9999,-1,-0.1433,1.63,0.1957,0.1115,2
231.7,63.05,1.0863,-1,-0.2347,1.63,0.4511,0.257,2
221.38,107.75,1.9596,-1,-0.1345,1.63,0.3151,0.1796,2
397.7,307.78,6,-1,0,2.09,1.0098,0.305,1
397.7,307.78,6,-1,0,2.09,0.6765,0.2404,2
397.7,307.78,6,-1,0,2.09,0.6283,0.2111,2
397.7,307.78,6,-1,0,2.09,0.9419,0.1471,1
397.7,307.78,6,-1,0,2.09,0.515,0.1873,1
397.7,307.78,6,-1,0,2.09,0.9059,0.1885,1
326.1,236.73,0,-1,-0.0015,2.09,1.0898,0.1839,1
326.1,236.73,0,-1,-0.0105,2.09,0.4599,0.104,1
326.1,236.73,0.28,-1,-0.005,2.09,1.6426,0.491,1
326.1,236.73,0.28,-1,-0.0022,2.09,0.9372,0.1528,2
397.7,307.78,6,-1,0,2.09,1.1486,0.233,1
397.7,307.78,6,-1,0,2.09,0.6938,0.1216,1
397.7,307.78,6,-1,0,2.09,0.7002,0.1718,1
397.7,307.78,6,-1,0,2.09,0.48,0.1827,2
397.7,307.78,6,-1,0,2.09,0.4518,0.0933,2
397.7,307.78,6,-1,0,2.09,0.4528,0.1582,2
397.7,307.78,6,-1,0,2.09,2.0724,0.3529,2
397.7,307.78,6,-1,0,2.09,1.0461,0.2243,2
210.31,193.85,3.96,-1,-0.0014,2.09,0.4558,0.1635,2
210.31,193.85,3.96,-1,-0.0005,2.09,2.7353,0.8424,2
210.31,193.85,3.96,-1,-0.0005,2.09,3.6362,0.6012,2
210.31,193.85,3.96,-1,-0.0001,2.09,4.4682,0.7171,2
237.57,194.24,6,-1,0,2.09,0.4333,0.1569,1
237.57,194.24,6,-1,0,2.09,1.5376,0.3184,1
237.57,194.24,6,-1,0,2.09,3.5118,0.5843,1
237.57,194.24,6,-1,0,2.09,0.4716,0.1663,1
237.57,194.24,6,-1,0,2.09,1.5618,0.3169,2
237.57,194.24,6,-1,0,2.09,3.492,0.5796,2
237.57,194.24,6,-1,0,2.09,0.4437,0.1588,2
237.57,194.24,6,-1,0,2.09,1.5147,0.3087,2
237.57,194.24,6,-1,0,2.09,3.6369,0.604,2
237.57,194.24,6,-1,0,2.09,0.5056,0.1678,1
237.57,194.24,6,-1,0,2.09,1.5416,0.311,2
237.57,194.24,6,-1,0,2.09,3.487,0.5822,2
405.37,358.69,6.97,-1,-0.0118,2.09,2.4624,0.6661,2
405.37,358.69,6.97,-1,-0.0117,2.09,3.5149,0.5813,1
405.37,358.69,6.97,-1,-0.0035,2.09,4.4141,0.7053,1
405.37,358.69,7.01,-1,-0.0113,2.09,2.4674,0.6684,1
405.37,358.69,7.01,-1,-0.0113,2.09,3.449,0.5784,1
405.37,358.69,7.01,-1,-0.0033,2.09,4.404,0.7108,1
281.27,216.3,0,-1,-0.0792,2.09,0.4575,0.1619,1
281.27,216.3,0,-1,-0.0263,2.09,2.7306,0.859,1
281.27,216.3,0,-1,-0.0243,2.09,3.5206,0.5849,2
281.27,216.3,0,-1,-0.0079,2.09,4.4319,0.7101,1
221.38,107.75,0,-1,-0.0477,1.63,1.5537,0.8853,1
231.7,63.05,2.4617,-1,-0.0718,1.63,1.5743,0.897,1
231.7,63.05,3.0397,-1,-0.0496,1.63,1.5597,0.8888,1
282.76,265.65,8,-1,0,2.09,3.6745,0.5934,2
282.76,265.65,8,-1,0,2.09,3.8261,0.6152,2
281.27,216.3,0.73,-1,-0.0096,1.9467,1.3171,0.2691,2
273.23,244.65,0.97,-1,-0.0031,1.9467,1.2102,0.2869,1
273.23,244.65,0.97,-1,-0.0035,1.9467,2.1605,0.4939,2
221.38,107.75,2.4,-1,-0.0079,1.63,0.1515,0.0863,2
221.38,107.75,1.1839,-1,-0.0079,1.63,0.1429,0.0814,2
221.38,107.75,2.7713,-1,-0.008,1.63,0.1642,0.0936,2
221.38,107.75,1.3363,-1,-0.0074,1.63,0.155,0.0883,1
221.38,107.75,3.9192,-1,-0.2679,1.63,0.161,0.0918,1
221.38,107.75,4.3818,-1,-0.2602,1.63,0.1525,0.0869,1
221.38,107.75,4.3818,-1,-0.2615,1.63,0.1789,0.1019,1
207.08,107.75,3.3941,-1,-0.2598,1.63,0.1422,0.081,1
221.38,107.75,3.3941,-1,-0.2767,1.63,0.1406,0.0801,1
221.38,107.75,3.3941,-1,-0.2881,1.63,0.1429,0.0814,1
282.76,265.65,8,-1,0,2.09,3.8648,0.6164,2
282.76,265.65,7.96,-1,-0.0001,2.09,3.813,0.6137,2
282.76,265.65,7.96,-1,-0.0002,2.09,7.3746,1.1031,1
207.08,63.05,2.4474,-1,-0.1277,1.63,0.3353,0.191,2
231.7,63.05,2.4495,-1,-0.1272,1.63,0.2937,0.1674,2
231.7,63.05,2.6814,-1,-0.1449,1.63,0.301,0.1715,2
231.7,63.05,2.9783,-1,-0.1355,1.63,0.326,0.1858,1
231.7,63.05,3.2404,-1,-0.1583,1.63,0.3366,0.1918,2
231.7,63.05,1.0588,-1,-0.1353,1.63,0.0987,0.0562,2
231.7,63.05,1.0588,-1,-0.0667,1.63,0.0733,0.0417,2
275.81,239.3,1.99,-1,0,1.645,1.997,0.6471,1
275.81,239.3,2,-1,0,1.645,2.0158,0.6656,2
281.27,216.3,0.73,-1,-0.0044,1.645,3.0484,0.9452,2
282.76,265.65,8,-1,0,1.645,2.4382,0.7732,1
273.23,244.65,0.97,-1,-0.003,1.645,1.3741,0.5676,2
294.5,268.62,1,-1,-0.0045,1.645,1.6498,0.5626,1
206.42,188.71,5,-1,0,1.645,1.603,0.5346,2
238.74,220.5,3,220.06,0,1.645,1.1074,0.3899,1
281.27,216.3,0.73,220.06,-0.0029,1.645,1.0308,0.3901,1
203.38,203.38,4,220.06,0,1.645,1.046,0.3771,1
326.1,236.73,0.8,220.06,-0.0021,1.645,1.046,0.3787,1
231.7,63.05,2.4495,-1,-0.1413,1.63,0.5719,0.3259,2
231.7,63.05,2.4495,-1,-0.1665,1.63,0.6115,0.3484,2
231.7,63.05,2.6814,-1,-0.1628,1.63,0.7095,0.4043,2
