@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3,5-6,33,63,100,165,168,170,172,180,184,231,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute numberInorg numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgASA_PArithAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute orgdon-wateraccratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute S {yes,no}
@attribute Co {yes,no}
@attribute AtomicRadiusMax numeric
@attribute outcome {1,2,3,4}

@data
120,yes,no,2,7.05,34.93,-1,-0.0046,yes,no,no,no,no,171,3
120,yes,no,2,7.05,34.93,-1,-0.0177,yes,no,no,no,no,171,3
120,yes,no,2,7.05,34.93,-1,-0.0091,yes,no,no,no,no,171,3
120,yes,yes,2,7.05,34.93,-1,-0.0084,yes,no,no,no,no,171,3
120,yes,no,2,7.05,34.93,-1,-0.0044,yes,no,no,no,no,171,3
120,yes,no,2,7.05,34.93,-1,-0.0154,yes,no,no,no,no,171,3
120,yes,no,2,7.05,34.93,-1,-0.0142,yes,no,no,no,no,171,3
120,yes,no,2,5.25,13.86,-1,-0.0058,yes,no,no,no,no,171,4
120,yes,no,2,5.25,13.86,-1,-0.0228,yes,no,no,no,no,171,3
120,yes,no,2,5.25,13.86,-1,-0.0117,yes,no,no,no,no,171,3
120,yes,no,2,5.25,13.86,-1,-0.0119,yes,no,no,no,no,171,3
120,yes,no,2,5.25,13.86,-1,-0.0065,yes,no,no,no,no,171,3
120,yes,no,2,5.25,13.86,-1,-0.0199,yes,no,no,no,no,171,3
120,yes,no,2,5.25,13.86,-1,-0.0197,yes,no,no,no,no,171,3
110,yes,no,2,5.54,36.99,-1,-0.0116,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.013,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0138,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0149,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0035,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0048,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0033,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0034,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.004,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0034,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,0,-0.0017,yes,no,no,no,no,171,4
110,yes,no,2,5.18,33.93,0,-0.0029,yes,no,no,no,no,171,4
110,yes,no,2,5.18,33.93,0,-0.0016,yes,no,no,no,no,171,4
110,yes,yes,2,5.18,33.93,0,-0.0027,yes,no,no,no,no,171,2
110,yes,no,2,5.18,59.99,0,-0.0021,yes,no,no,no,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0034,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0027,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0032,no,no,no,yes,no,171,1
110,yes,no,2,5.18,33.93,-1,-0.0028,no,no,no,yes,no,171,4
110,yes,no,2,5.18,59.99,-1,-0.0041,no,no,no,yes,no,171,4
110,yes,yes,2,5.18,33.93,-1,-0.0032,no,no,no,yes,no,171,1
110,yes,no,2,4.91,44.53,-1,-0.0114,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0126,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0116,no,no,no,no,no,171,4
110,yes,yes,2,4.91,44.53,-1,-0.0119,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0118,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0117,no,no,no,no,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0029,no,no,no,no,no,171,3
110,yes,no,2,5.18,33.93,-1,-0.0023,no,no,no,no,no,171,3
100,yes,no,2,5.18,33.93,-1,-0.0023,no,no,no,yes,no,171,4
100,yes,no,2,5.18,33.93,-1,-0.0025,no,no,no,yes,no,171,4
100,yes,no,2,5.18,33.93,-1,-0.002,no,no,no,yes,no,171,4
100,yes,no,2,5.18,33.93,-1,-0.002,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0024,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0024,no,no,no,yes,no,171,1
110,yes,no,2,5.18,33.93,-1,-0.002,no,no,no,yes,no,171,1
110,yes,no,2,5.18,33.93,-1,-0.0019,no,no,no,yes,no,171,4
110,yes,no,1,4.91,44.53,-1,-0.0118,no,no,no,no,no,171,4
110,yes,no,1,4.91,44.53,-1,-0.0169,no,no,no,no,no,171,4
110,yes,no,1,4.91,44.53,-1,-0.0184,no,no,no,no,no,171,4
110,yes,no,1,4.91,44.53,-1,-0.0332,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0127,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0173,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0173,no,no,no,no,no,171,4
110,yes,no,2,4.91,44.53,-1,-0.0342,no,no,no,no,no,171,4
90,yes,no,2,5.18,33.93,-1,-0.0025,no,no,no,yes,no,171,4
90,yes,no,2,5.18,33.93,-1,-0.0032,no,no,no,yes,no,171,4
90,yes,no,2,5.18,33.93,-1,-0.0025,no,no,no,yes,no,171,4
90,yes,no,2,5.18,33.93,-1,-0.0024,no,no,no,yes,no,171,4
110,yes,no,2,5.52,32.37,-1,-0.0118,no,no,no,yes,no,171,4
110,yes,no,2,5.52,32.37,-1,-0.0119,no,no,no,yes,no,171,4
110,yes,no,2,5.52,32.37,-1,-0.0127,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,0,no,no,no,yes,no,171,4
110,yes,yes,2,5.18,33.93,-1,0,no,no,no,yes,no,171,4
110,yes,yes,2,5.18,33.93,-1,-0.0004,no,no,no,yes,no,171,2
110,yes,no,2,5.18,33.93,-1,-0.0089,no,no,no,yes,no,171,4
110,yes,no,2,5.18,33.93,-1,-0.0028,no,no,no,yes,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0064,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0077,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0061,yes,no,no,no,no,171,4
110,yes,yes,2,5.25,13.86,-1,-0.0058,yes,no,no,no,no,171,3
110,yes,no,2,5.25,13.86,-1,-0.0061,no,no,no,yes,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0062,no,no,no,yes,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0062,no,no,no,yes,no,171,1
110,yes,no,2,5.25,13.86,-1,-0.0067,no,no,no,yes,no,171,1
110,yes,no,2,5.25,13.86,-1,-0.0071,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0061,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0065,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0063,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0063,yes,no,no,no,no,171,4
110,yes,yes,2,5.25,13.86,-1,-0.007,yes,no,no,no,no,171,3
110,yes,yes,2,5.25,13.86,-1,-0.007,yes,no,no,no,no,171,3
110,yes,no,2,5.25,13.86,-1,-0.0056,yes,no,no,no,no,171,1
110,yes,no,2,5.25,13.86,-1,-0.0068,yes,no,no,no,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.006,yes,no,no,no,no,171,4
110,yes,yes,2,5.54,36.99,-1,-0.0122,no,no,no,yes,no,171,1
110,yes,no,2,5.54,36.99,-1,-0.0125,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0164,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0121,no,no,no,yes,no,171,4
110,yes,yes,2,5.54,36.99,-1,-0.0125,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0132,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0123,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0144,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.0145,no,no,no,yes,no,171,4
110,yes,no,2,5.54,36.99,-1,-0.014,no,no,no,yes,no,171,4
90,yes,no,2,5.25,13.86,-1,-0.0062,no,no,no,yes,no,171,4
90,yes,no,2,5.25,13.86,-1,-0.006,no,no,no,yes,no,171,4
90,yes,no,2,6.62,17.76,-1,-0.0063,no,no,no,yes,no,171,4
90,yes,no,2,6.62,17.76,-1,-0.0061,no,no,no,yes,no,171,4
90,yes,no,2,5.52,32.37,-1,-0.0126,no,no,no,yes,no,171,4
90,yes,no,2,5.52,32.37,-1,-0.0127,no,no,no,yes,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0062,no,no,no,yes,no,171,4
110,yes,no,2,5.25,13.86,-1,-0.0061,no,no,no,yes,no,171,4
110,yes,no,2,6.62,17.76,-1,-0.006,no,no,no,yes,no,171,4
110,yes,no,2,6.62,17.76,-1,-0.0061,no,no,no,yes,no,171,4
110,yes,no,2,5.52,32.37,-1,-0.0124,no,no,no,yes,no,171,4
110,yes,no,2,5.52,32.37,-1,-0.0119,no,no,no,yes,no,171,4
150,yes,no,2,5.18,33.93,-1,-0.0023,yes,no,no,no,no,171,3
150,yes,no,1,4.08,31.24,-1,-0.0043,yes,no,no,no,no,171,3
150,yes,yes,1,5.69,64.03,-1,-0.0147,yes,no,no,no,no,171,2
150,yes,no,1,5.88,16.6,-1,-0.0061,yes,no,no,no,no,171,3
150,yes,no,1,5.52,32.37,-1,-0.0125,yes,no,no,no,no,171,4
150,yes,no,1,5.3,96.11,-1,-0.0176,yes,no,no,no,no,171,4
150,yes,no,1,5.18,33.93,-1,-0.0025,yes,no,no,no,no,171,2
150,yes,no,1,5.69,64.03,-1,-0.0147,yes,no,no,no,no,171,2
150,yes,yes,1,5.88,16.6,-1,-0.0064,yes,no,no,no,no,171,3
150,yes,no,1,5.52,32.37,-1,-0.0125,yes,no,no,no,no,171,2
90,yes,no,2,5.18,59.99,-1,-0.0018,yes,no,no,no,no,171,1
90,yes,no,2,5.18,33.93,-1,-0.0013,yes,no,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,2
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,1
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,4
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,3
150,yes,no,1,5.88,16.6,-1,-0.0064,yes,no,no,no,no,171,3
150,yes,yes,1,5.88,14.69,-1,-0.0033,yes,no,no,no,no,171,4
150,yes,no,1,5.88,16.6,-1,-0.0063,yes,no,no,no,no,171,3
150,yes,no,2,5.88,16.6,-1,-0.0041,yes,no,no,no,no,171,4
150,yes,yes,2,5.18,33.93,-1,-0.0001,yes,no,no,no,no,171,4
150,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,4
150,yes,no,2,5.69,64.03,-1,-0.0098,yes,no,no,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0127,yes,no,no,no,no,171,3
150,yes,no,2,4.08,30.99,-1,-0.0002,yes,no,no,no,no,171,3
150,yes,yes,2,5.52,32.37,-1,-0.0079,yes,no,no,no,no,171,4
150,yes,no,2,5.92,27.89,-1,-0.0069,yes,no,no,no,no,171,3
150,yes,no,2,7.05,34.93,-1,-0.0018,yes,no,no,no,no,171,3
150,yes,no,2,5.55,72.41,-1,-0.0127,yes,no,no,no,no,171,2
150,yes,no,2,6.62,17.76,-1,-0.0041,yes,no,no,no,no,171,3
150,yes,yes,2,4.91,44.53,-1,-0.0093,yes,no,no,no,no,171,3
90,yes,no,2,5.18,33.93,-1,0,yes,no,no,no,no,171,4
90,yes,no,2,5.54,28.21,-1,-0.0054,yes,no,no,no,no,171,4
90,yes,no,2,5.54,28.21,-1,-0.0052,yes,no,no,no,no,171,4
90,yes,no,2,5.54,28.21,-1,-0.0052,yes,no,no,no,no,171,4
90,yes,no,2,5.54,28.21,-1,-0.0052,yes,no,no,no,no,171,4
150,yes,no,2,5.88,16.6,-1,-0.0043,yes,no,no,no,no,171,3
150,yes,no,2,5.18,33.93,-1,-0.0016,yes,no,no,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0096,yes,no,no,no,no,171,3
150,yes,no,2,4.08,31.24,-1,-0.0027,yes,no,no,no,no,171,3
150,yes,no,2,5.52,32.37,-1,-0.008,yes,no,no,no,no,171,3
150,yes,no,2,5.25,13.86,-1,-0.0042,yes,no,no,no,no,171,3
150,yes,no,2,4.91,44.53,-1,-0.0088,yes,no,no,no,no,171,4
150,yes,no,2,5.88,16.6,-1,-0.004,yes,no,no,no,no,171,3
150,yes,no,2,5.18,33.93,-1,-0.0016,yes,no,no,no,no,171,3
150,yes,no,2,5.69,64.03,-1,-0.0103,yes,no,no,no,no,171,3
150,yes,no,2,4.08,31.24,-1,-0.0027,yes,no,no,no,no,171,3
150,yes,no,2,5.52,32.37,-1,-0.0082,yes,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0061,yes,no,no,no,no,171,3
150,yes,no,2,5.25,13.86,-1,-5.8769,yes,no,no,no,no,171,3
150,yes,no,2,4.91,44.53,-1,-0.0097,yes,no,no,no,no,171,4
130,yes,yes,2,5.69,36.59,-1,-0.0085,yes,no,no,no,no,171,1
130,yes,yes,2,5.55,72.41,-1,-0.0119,yes,no,no,no,no,171,1
130,yes,yes,2,5.52,32.37,-1,-0.0073,yes,no,no,no,no,171,1
130,yes,no,2,5.92,27.89,-1,-0.0061,yes,no,no,no,no,171,3
130,yes,no,2,5.25,13.86,-1,-0.004,yes,no,no,no,no,171,4
130,yes,no,2,4.65,45.39,-1,-0.003,yes,no,no,no,no,171,3
130,yes,no,2,5.18,33.93,-1,-0.0016,yes,no,no,no,no,171,3
130,yes,no,2,4.08,31.24,-1,-0.0031,yes,no,no,no,no,171,3
130,yes,no,2,5.69,64.03,-1,-0.0103,yes,no,no,no,no,171,3
130,yes,no,2,5.18,59.99,-1,-0.0021,yes,no,no,no,no,171,2
130,yes,no,2,4.43,50.03,-1,-0.002,yes,no,no,no,no,171,2
130,yes,no,2,7.03,90.41,-1,-0.0078,yes,no,no,no,no,171,2
130,yes,no,2,5.4,112.14,-1,-0.0172,yes,no,no,no,no,171,3
130,yes,no,2,5.93,128.75,-1,-0.02,yes,no,no,no,no,171,2
130,yes,no,2,4.91,44.53,-1,-0.0082,yes,no,no,no,no,171,2
130,yes,yes,2,5.88,16.6,-1,-0.0043,yes,no,no,no,no,171,1
130,yes,no,2,7.39,104.58,-1,-0.0166,yes,no,no,no,no,171,3
130,yes,no,2,5.73,142.75,-1,-0.0202,yes,no,no,no,no,171,3
130,yes,no,2,5.52,32.37,-1,-0.006,yes,no,no,no,no,171,2
130,yes,no,2,5.92,27.89,-1,-0.0065,yes,no,no,no,no,171,3
130,yes,no,2,5.18,59.99,-1,-0.0023,yes,no,no,no,no,171,3
130,yes,no,2,5.88,16.6,-1,-0.0041,yes,no,no,no,no,171,3
90,yes,no,2,5.92,27.25,-1,-0.0063,yes,yes,no,no,no,171,4
90,yes,no,2,5.18,33.93,-1,0,yes,yes,no,no,no,171,4
90,yes,no,2,5.25,12.27,-1,-0.0025,yes,yes,no,no,no,171,4
90,yes,no,2,6.57,96.39,-1,-0.0151,yes,yes,no,no,no,171,4
90,yes,no,2,5.88,14.69,-1,-0.0038,yes,yes,no,no,no,171,4
90,yes,no,2,5.52,23.05,-1,-0.0108,yes,yes,no,no,no,171,4
90,no,no,2,5.17,96.38,-1,-0.0157,yes,yes,no,no,no,171,4
90,no,no,2,5.17,96.38,-1,-0.0161,yes,yes,no,no,no,171,4
90,no,no,2,5.17,96.38,-1,-0.0171,yes,yes,no,no,no,171,4
90,no,no,2,5.56,96.02,-1,-0.0149,yes,yes,no,no,no,171,3
90,no,no,2,5.56,96.02,-1,-0.0154,yes,yes,no,no,no,171,3
90,no,no,2,5.56,96.02,-1,-0.0151,yes,yes,no,no,no,171,3
90,no,no,2,5.47,96.32,-1,-0.0148,yes,yes,no,no,no,171,3
90,no,no,2,5.47,96.32,-1,-0.0149,yes,yes,no,no,no,171,3
90,no,no,2,5.47,96.32,-1,-0.0149,yes,yes,no,no,no,171,3
90,?,no,2,5.91,96.34,-1,-0.0154,yes,yes,no,no,no,171,4
90,?,no,2,5.91,96.34,-1,-0.0149,yes,yes,no,no,no,171,4
90,?,no,2,5.91,96.34,-1,-0.0151,yes,yes,no,no,no,171,4
90,?,no,2,5.14,96.36,-1,-0.0151,yes,yes,no,no,no,171,4
90,?,no,2,5.14,96.36,-1,-0.0168,yes,yes,no,no,no,171,3
90,?,no,2,5.14,96.36,-1,-0.015,yes,yes,no,no,no,171,4
90,?,no,2,5.72,96.37,-1,-0.0158,yes,yes,no,no,no,171,3
90,?,no,2,5.72,96.37,-1,-0.0151,yes,yes,no,no,no,171,4
140,yes,no,2,5.52,32.37,-1,-0.0093,yes,no,no,no,no,171,3
140,yes,no,1,5.52,32.37,-1,-0.0085,yes,no,no,no,no,171,3
140,yes,no,1,5.52,32.37,-1,-0.0093,no,no,no,no,no,171,3
140,yes,no,2,4.65,45.39,-1,-0.0021,yes,no,no,no,no,171,3
140,yes,no,1,4.65,45.39,-1,-0.0022,yes,no,no,no,no,171,4
140,yes,no,1,4.65,45.39,-1,-0.002,no,no,no,no,no,171,3
140,yes,no,2,5.18,59.99,-1,-0.0021,yes,no,no,no,no,171,3
140,yes,no,1,5.18,59.99,-1,-0.0022,yes,no,no,no,no,171,2
140,yes,no,1,5.18,59.99,-1,-0.0025,no,no,no,no,no,171,3
140,yes,no,2,5.88,16.6,-1,-0.0041,yes,no,no,no,no,171,3
140,yes,no,1,5.88,16.6,-1,-0.004,yes,no,no,no,no,171,3
140,yes,no,1,5.88,16.6,-1,-0.0042,no,no,no,no,no,171,3
140,yes,no,2,5.37,58.26,-1,-0.0081,yes,no,no,no,no,171,2
140,yes,no,1,5.37,58.26,-1,-0.0076,yes,no,no,no,no,171,2
140,yes,no,1,5.37,58.26,-1,-0.009,no,no,no,no,no,171,2
140,yes,yes,2,5.4,112.14,-1,-0.0179,yes,no,no,no,no,171,1
140,yes,yes,1,5.4,112.14,-1,-0.0169,yes,no,no,no,no,171,1
140,yes,yes,1,5.4,112.14,-1,-0.0186,no,no,no,no,no,171,1
140,yes,no,2,7.39,107.52,-1,-0.0166,yes,no,no,no,no,171,3
140,yes,no,1,7.39,107.52,-1,-0.016,yes,no,no,no,no,171,4
140,yes,yes,1,7.39,107.52,-1,-0.0172,no,no,no,no,no,171,1
140,yes,no,2,5.92,27.89,-1,-0.0062,yes,no,no,no,no,171,4
140,yes,no,2,5.92,27.89,-1,-0.007,yes,no,no,no,no,171,4
120,no,no,2,5.3,96.11,-1,-0.0908,no,no,no,yes,no,171,4
120,no,no,2,6.62,17.76,-1,-0.0308,no,no,no,yes,no,171,4
120,no,no,2,5.17,96.38,-1,-0.0908,no,no,no,yes,no,171,3
120,no,no,2,5.56,96.02,-1,-0.0928,no,no,no,yes,no,171,4
120,no,no,2,5.47,96.32,-1,-0.0906,no,no,no,yes,no,171,3
120,no,no,2,5.56,41.81,-1,-0.0607,no,no,no,yes,no,171,3
120,no,no,2,5.92,27.89,-1,-0.0458,no,no,no,yes,no,171,3
120,yes,no,2,5.3,96.11,-1,-0.1204,no,no,no,yes,no,171,3
120,yes,no,2,5.3,96.11,-1,-0.0661,no,no,no,yes,no,171,3
120,yes,no,2,5.3,96.11,-1,-0.0896,no,no,no,yes,no,171,3
120,yes,no,2,5.3,96.11,-1,-0.0911,no,no,no,yes,no,171,4
120,yes,no,2,5.3,96.11,-1,-0.0919,no,no,no,yes,no,171,2
120,yes,no,2,5.3,96.11,-1,-0.0911,no,no,no,yes,no,171,4
120,yes,no,2,5.3,96.11,-1,-0.1228,no,no,no,yes,no,171,4
120,yes,no,2,5.3,96.11,-1,-0.0605,no,no,no,yes,no,171,3
120,yes,no,2,5.3,96.11,-1,-0.0911,no,no,no,yes,no,171,4
120,yes,no,2,5.3,96.11,-1,-0.0887,no,no,no,yes,no,171,4
120,yes,no,2,5.3,96.11,-1,-0.0897,no,no,no,yes,no,171,4
120,yes,no,2,5.3,96.11,-1,-0.0891,no,no,no,yes,no,171,4
120,no,no,2,5.73,143.27,-1,-0.0589,no,no,no,yes,no,171,3
120,no,no,2,5.18,33.93,-1,-0.0014,no,no,no,yes,no,171,3
120,no,no,2,5.25,13.86,-1,-0.0119,no,no,no,yes,no,171,4
120,no,no,2,4.65,27.88,-1,-0.0037,no,no,no,yes,no,171,2
120,no,no,2,5.42,26.37,-1,-0.018,no,no,no,yes,no,171,3
120,no,no,2,4.91,44.53,-1,-0.024,no,no,no,yes,no,171,3
120,no,no,2,5.62,26.03,-1,-0.018,no,no,no,yes,no,171,4
120,no,no,2,5.88,16.6,-1,-0.0121,no,no,no,yes,no,171,3
100,no,no,2,4.91,40.03,-1,-0.2933,yes,yes,no,no,no,171,3
100,no,no,2,4.91,29.2,-1,-0.2969,yes,yes,no,no,no,171,3
100,no,no,2,4.91,34.59,-1,-0.3042,yes,yes,no,no,no,171,3
100,no,no,2,4.65,37.005,-1,-0.2933,yes,yes,no,no,no,171,4
100,no,no,2,4.91,30.155,-1,-0.3009,yes,yes,no,no,no,171,4
100,no,no,2,4.91,36.69,-1,-0.3005,yes,yes,no,no,no,171,4
100,no,no,2,4.91,74.425,-1,-0.3189,yes,yes,no,no,no,171,4
100,no,no,2,4.91,38.505,-1,-0.304,yes,yes,no,no,no,171,4
100,no,no,2,4.91,30.055,-1,-0.297,yes,yes,no,no,no,171,4
100,no,no,3,4.91,46.13,-1,-0.2933,yes,yes,no,no,no,171,3
100,no,no,2,4.91,54.025,-1,-0.3123,yes,yes,no,no,no,171,3
100,no,no,2,4.91,71.255,-1,-0.3146,yes,yes,no,no,no,171,3
100,no,no,2,4.91,71.075,-1,-0.3172,yes,yes,no,no,no,171,4
100,no,no,2,4.91,71.225,-1,-0.3165,yes,yes,no,no,no,171,4
100,no,no,2,4.91,23.065,-1,-0.2933,yes,yes,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0066,no,no,no,no,no,171,3
150,yes,yes,2,5.92,27.89,-1,-0.0069,no,no,no,no,no,171,1
150,yes,no,2,5.92,27.89,-1,-0.0131,no,no,no,no,no,171,3
150,yes,no,2,5.25,13.86,-1,-0.0046,no,no,no,no,no,171,2
150,yes,no,2,5.25,13.86,-1,-0.0042,no,no,no,no,no,171,3
150,yes,no,2,5.25,13.86,-1,-0.008,no,no,no,no,no,171,3
150,yes,no,2,5.18,59.99,-1,-0.0022,no,no,no,no,no,171,3
150,yes,no,2,5.18,59.99,-1,-0.0022,no,no,no,no,no,171,3
150,yes,no,2,5.18,59.99,-1,-0.0042,no,no,no,no,no,171,3
150,yes,no,2,5.52,32.37,-1,-0.0084,no,no,no,no,no,171,3
150,yes,no,2,5.52,32.37,-1,-0.0077,no,no,no,no,no,171,3
150,yes,no,2,5.52,32.37,-1,-0.0162,no,no,no,no,no,171,3
150,yes,no,2,4.65,45.39,-1,-0.0021,no,no,no,no,no,171,2
150,yes,no,2,4.65,45.39,-1,-0.0021,no,no,no,no,no,171,4
150,yes,yes,2,4.65,45.39,-1,-0.0042,no,no,no,no,no,171,1
150,yes,no,2,5.88,16.6,-1,-0.004,no,no,no,no,no,171,4
150,yes,yes,2,5.88,16.6,-1,-0.004,no,no,no,no,no,171,1
150,yes,no,2,5.88,16.6,-1,-0.0082,no,no,no,no,no,171,4
150,yes,no,2,5.4,112.14,-1,-0.0158,no,no,no,no,no,171,4
150,yes,no,2,5.4,112.14,-1,-0.0259,no,no,no,no,no,171,3
150,yes,yes,2,5.4,112.14,-1,-0.033,no,no,no,no,no,171,1
120,yes,no,2,5.52,32.37,-1,-0.0162,no,no,no,no,no,171,3
120,yes,no,2,5.92,27.89,-1,-0.0102,no,no,no,no,no,171,3
120,yes,yes,2,5.25,13.86,-1,-0.0059,no,no,no,no,no,171,1
120,yes,no,2,5.18,59.99,-1,-0.0036,no,no,no,no,no,171,4
120,yes,no,2,5.18,59.99,-1,-0.0041,no,no,no,no,no,171,3
120,yes,no,2,5.88,16.6,-1,-0.0054,no,no,no,no,no,171,3
120,yes,no,2,4.65,45.39,-1,-0.0027,no,no,no,no,no,171,4
120,yes,yes,2,5.52,32.37,-1,-0.0119,no,no,no,no,no,171,1
120,yes,no,2,5.92,27.89,-1,-0.0098,no,no,no,no,no,171,2
120,yes,no,2,5.25,13.86,-1,-0.0058,no,no,no,no,no,171,3
120,yes,no,2,5.18,59.99,-1,-0.0035,no,no,no,no,no,171,2
120,yes,no,2,5.4,112.14,-1,-0.0261,no,no,no,no,no,171,3
120,yes,yes,2,5.88,16.6,-1,-0.0055,no,no,no,no,no,171,1
120,yes,no,2,4.65,45.39,-1,-0.0029,no,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0062,yes,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0064,yes,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0059,yes,no,no,no,no,171,4
150,yes,no,2,5.92,27.89,-1,-0.0062,yes,no,no,no,no,171,4
150,yes,yes,2,5.92,27.89,-1,-0.0132,yes,no,no,no,no,171,1
150,yes,no,2,5.92,27.89,-1,-0.0071,yes,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.006,yes,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0064,yes,no,no,no,no,171,4
150,yes,no,2,5.92,27.89,-1,-0.0062,yes,no,no,no,no,171,4
150,yes,no,2,5.92,27.89,-1,-0.0063,yes,no,no,no,no,171,3
150,yes,no,2,5.92,27.89,-1,-0.0064,yes,no,no,no,no,171,4
110,no,no,2,4.91,71.255,-1,-0.3306,yes,yes,no,no,no,171,3
110,no,no,2,4.91,53.345,-1,-0.3258,yes,yes,no,no,no,171,3
110,no,no,2,4.91,71.255,-1,-0.3323,yes,yes,no,no,no,171,3
110,no,no,2,4.91,53.345,-1,-0.3304,yes,yes,no,no,no,171,3
90,?,no,2,5.91,96.34,-1,-0.0154,yes,yes,no,no,no,171,4
90,?,no,2,5.91,96.34,-1,-0.0149,yes,yes,no,no,no,171,4
90,?,no,2,5.91,96.34,-1,-0.0151,yes,yes,no,no,no,171,4
90,?,no,2,5.14,96.36,-1,-0.0151,yes,yes,no,no,no,171,4
90,?,no,2,5.14,96.36,-1,-0.0168,yes,yes,no,no,no,171,3
90,?,no,2,5.14,96.36,-1,-0.015,yes,yes,no,no,no,171,4
90,?,no,2,5.72,96.37,-1,-0.0158,yes,yes,no,no,no,171,3
90,?,no,2,5.72,96.37,-1,-0.0151,yes,yes,no,no,no,171,4
90,yes,no,2,5.25,12.27,-1,-0.0017,yes,yes,no,no,no,171,4
90,yes,no,2,5.25,12.27,-1,-0.0017,yes,yes,no,no,no,171,4
90,yes,no,2,5.25,12.27,-1,-0.0017,yes,yes,no,no,no,171,4
90,yes,no,2,5.92,27.25,-1,-0.0034,yes,yes,no,no,no,171,3
