@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,9-12,18,31,39,44,82,84,168,176,180,182-183,188,228,254,274'

@attribute Temp_max numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA_PMin numeric
@attribute orgASA_PGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute Na {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute hardnessMaxWeighted numeric
@attribute outcome {1,2}

@data
110,yes,3,no,3,13.33,37.45,47.62,13.33,47.62,298.21,30.99,30.99,1.58,no,no,yes,yes,no,no,2.55,2.2032,2
110,yes,7,no,3,13.33,37.45,47.62,13.33,47.62,298.21,30.99,30.99,2,no,no,yes,yes,no,no,2.55,2.256,2
110,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,yes,yes,no,no,2.55,2.2795,2
110,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,yes,yes,no,no,2.55,2.4392,2
110,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,yes,yes,no,no,2.55,2.3084,2
110,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,yes,yes,no,no,2.55,2.2472,2
110,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,no,no,yes,yes,no,no,2.55,2.3239,2
110,yes,1,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,no,no,yes,yes,no,no,2.55,4.569,2
110,yes,1,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,no,no,yes,yes,no,no,2.55,4.5509,1
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,no,no,yes,yes,no,no,2.55,4.4107,2
110,yes,1,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,no,no,yes,yes,no,no,2.55,4.4679,1
110,yes,2,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,no,no,yes,yes,no,no,2.55,4.4736,1
110,yes,1,no,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,no,no,yes,yes,no,no,2.55,6.0979,1
110,yes,1,no,3,9.88,25.45,33.73,10.57,33.73,203.38,41.81,41.81,0,no,no,yes,yes,no,no,2.55,4.4746,1
110,yes,2,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,no,no,yes,yes,no,no,2.55,4.5391,1
110,yes,1,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,no,no,yes,yes,no,no,2.55,4.4867,1
110,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,yes,yes,no,no,2.55,4.4326,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.111,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.5258,2
120,yes,3,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.07,no,no,no,yes,no,no,2.55,2.2422,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.1954,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.5016,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.8663,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,2.2536,2
120,yes,4,yes,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.1184,1
120,yes,4,yes,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.4828,1
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,2.2566,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.2524,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.4781,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.868,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.5131,2
120,yes,4,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,0.44,no,no,no,yes,no,no,2.55,1.8186,2
120,yes,3,no,3,24.57,59.28,69.9,24.97,69.9,446.89,34.93,34.93,2,yes,no,no,yes,no,no,2.55,0.7715,2
120,yes,2,no,3,24.57,59.28,69.9,24.97,69.9,446.89,34.93,34.93,2,yes,no,no,yes,no,no,2.55,1.5093,2
120,yes,3,yes,3,24.57,59.28,69.9,24.97,69.9,446.89,34.93,34.93,2,yes,no,no,yes,no,no,2.55,1.2011,2
120,yes,3,no,3,24.57,59.28,69.9,24.97,69.9,446.89,34.93,34.93,2,yes,no,no,yes,no,no,2.55,1.0446,2
120,yes,2,no,3,24.57,59.28,69.9,24.97,69.9,446.89,34.93,34.93,2,yes,no,no,yes,no,no,2.55,1.3161,2
120,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,1.4925,2
120,yes,3,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.07,yes,no,no,yes,no,no,2.55,1.3645,2
120,yes,3,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.07,yes,no,no,yes,no,no,2.55,1.0455,2
120,yes,3,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.07,yes,no,no,yes,no,no,2.55,1.3187,2
110,yes,1,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4383,2
110,yes,1,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4484,2
110,yes,1,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4769,2
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,4.4645,2
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,4.4642,2
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,4.4753,2
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,4.4551,2
110,yes,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,2.2136,2
110,yes,2,no,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,2.2707,2
110,yes,2,yes,4,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,2.2196,1
110,yes,1,no,4,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,2.2438,2
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,3.7377,2
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,3.7048,2
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,4.5005,1
110,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,yes,yes,no,no,2.55,5.2525,2
110,yes,2,yes,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,5.1533,1
110,yes,2,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,yes,no,no,2.55,3.7747,2
110,yes,2,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,yes,no,no,2.55,3.7145,2
110,yes,2,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,yes,no,no,2.55,3.8006,2
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,no,yes,no,no,2.55,4.4537,2
100,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.4383,2
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.4258,2
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.4084,1
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.5176,1
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.4645,2
110,yes,2,no,2,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,no,no,no,1.63,0.2894,2
110,yes,2,no,2,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,no,no,no,1.63,0.2984,2
110,yes,2,no,2,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,no,no,no,1.63,0.3017,2
110,yes,2,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,no,no,no,yes,no,no,2.55,3.7445,2
90,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.3875,2
90,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.402,2
90,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,3.8678,2
110,yes,1,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,yes,yes,no,no,2.55,4.4776,2
110,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,no,no,yes,yes,no,no,2.55,1.826,2
110,yes,4,yes,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.97,no,no,yes,yes,no,no,2.55,2.3195,1
110,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,no,no,yes,yes,no,no,2.55,4.6265,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.7602,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2576,2
110,yes,2,yes,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2321,2
110,yes,1,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,no,no,yes,yes,no,no,2.55,2.2233,2
110,yes,1,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0,no,no,yes,yes,no,no,2.55,2.3884,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.7649,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.8194,2
110,yes,2,yes,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.6277,2
110,yes,2,yes,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.7397,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.7548,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.4126,2
110,yes,2,yes,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.3744,1
110,yes,2,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4326,2
110,yes,2,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4645,2
110,yes,2,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4151,2
110,yes,2,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4581,2
110,yes,2,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4248,2
110,yes,2,no,3,11.86,29.87,39.45,12.52,39.45,229.03,36.99,36.99,0,no,no,yes,yes,no,no,2.55,4.4568,2
90,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,no,no,yes,yes,no,no,2.55,3.6991,2
90,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,no,no,yes,yes,no,no,2.55,4.4874,2
90,yes,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,yes,yes,no,no,2.55,3.7095,2
90,yes,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,yes,yes,no,no,2.55,4.5724,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,no,no,yes,yes,no,no,2.55,3.7172,2
110,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,no,no,yes,yes,no,no,2.55,4.4776,2
110,yes,2,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,no,no,yes,yes,no,no,2.55,3.7145,2
110,yes,2,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,no,no,yes,yes,no,no,2.55,4.5186,2
150,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,no,no,no,1.81,1.0753,2
150,yes,1,no,2,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,yes,no,no,no,no,no,1.63,0.2988,2
150,yes,1,yes,2,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,yes,no,no,no,no,no,1.63,0.3436,1
150,yes,2,no,2,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,no,no,no,1.63,0.2929,2
150,yes,2,no,2,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,no,no,no,1.63,0.3015,1
150,yes,2,yes,2,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,no,no,no,1.63,0.3155,2
150,yes,2,no,2,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,no,no,no,1.63,0.2954,1
90,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,0.5614,1
90,yes,6,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,yes,no,no,2.55,0.5331,2
90,yes,7,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,yes,no,no,2.55,0.4265,1
90,yes,8,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,yes,no,no,2.55,0.4172,1
90,yes,7,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,yes,no,no,2.55,0.4086,2
90,yes,6,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,yes,no,no,2.55,0.4155,2
150,yes,1,no,2,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,no,no,no,1.63,0.2956,2
150,yes,8,yes,2,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,1.63,0.2961,2
150,yes,4,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,2.2348,2
150,yes,4,yes,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.97,yes,no,no,yes,no,no,2.55,2.2042,2
150,yes,6,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,yes,no,no,yes,no,no,2.55,2.2432,2
150,yes,4,no,3,13.33,37.45,47.62,13.33,47.62,298.21,30.99,30.99,1.93,yes,no,no,yes,no,no,2.55,2.2432,2
150,yes,2,no,3,15.28,38.69,48.77,16.3,48.77,269.22,72.41,72.41,0.01,yes,no,no,yes,no,no,2.55,2.4923,1
150,yes,2,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,yes,no,no,yes,no,no,2.55,2.5608,2
150,yes,2,yes,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,2.2802,2
90,yes,7,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,2,yes,no,no,yes,no,no,2.55,0.4538,2
90,yes,7,no,3,11.86,29.87,39.45,12.24,39.45,245.47,28.21,28.21,0.83,yes,no,no,yes,no,no,2.55,0.4894,2
90,yes,7,no,3,11.86,29.87,39.45,12.24,39.45,245.47,28.21,28.21,0.83,yes,no,no,yes,no,no,2.55,0.473,2
90,yes,7,no,3,11.86,29.87,39.45,12.24,39.45,245.47,28.21,28.21,0.83,yes,no,no,yes,no,no,2.55,0.4874,2
150,yes,2,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,0.7503,2
150,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,0.7688,2
150,yes,2,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,yes,no,no,yes,no,no,2.55,0.7718,2
150,yes,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,0.7722,2
150,yes,2,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,0.7594,2
150,yes,2,no,3,9.73,26.34,36.07,9.73,36.07,281.27,33.93,33.93,1.27,yes,no,no,yes,no,no,2.55,0.7691,2
150,yes,2,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1.12,yes,no,no,yes,no,no,2.55,0.7476,2
150,yes,2,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,0.753,2
150,yes,1,no,3,11.15,27.42,38.27,11.76,38.27,295.52,44.53,44.53,0,yes,no,no,yes,no,no,2.55,0.7627,2
130,yes,1,yes,3,11.75,30.31,38.15,12.43,38.15,210.31,36.59,36.59,0,yes,no,no,yes,no,no,2.55,2.224,1
130,yes,2,yes,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,2.2462,1
130,yes,2,no,3,14.02,36.04,43.59,14.53,43.59,275.81,13.86,13.86,0.01,yes,no,no,yes,no,no,2.55,2.2613,2
130,yes,2,no,3,11.87,30.93,41.87,12.17,41.87,310.74,45.39,45.39,1.07,yes,no,no,yes,no,no,2.55,2.2277,2
130,yes,1,no,3,13.33,37.45,47.62,13.69,47.62,294.5,31.24,31.24,1,yes,no,no,yes,no,no,2.55,2.2684,2
130,yes,2,no,3,9.94,25.21,32.65,10.63,32.65,206.42,64.03,64.03,0,yes,no,no,yes,no,no,2.55,2.2479,2
130,yes,1,no,3,11.91,30.93,41.51,12.27,41.51,319.98,50.03,50.03,1.01,yes,no,no,yes,no,no,2.55,2.267,1
130,yes,1,no,3,14.26,37,34.91,15.34,34.91,200.55,90.41,90.41,0.22,yes,no,no,yes,no,no,2.55,2.2193,1
130,yes,2,no,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,2.5561,2
130,yes,1,no,3,18.04,43.32,55.87,19.47,55.87,353.93,128.75,128.75,0,yes,no,no,yes,no,no,2.55,2.2018,1
130,yes,2,no,3,24.87,61.67,72.38,26.21,72.38,405.37,104.58,104.58,0.15,yes,no,no,yes,no,no,2.55,2.2274,2
130,yes,1,no,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,1.0915,2
130,yes,1,no,3,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,yes,no,no,2.55,1.1823,2
90,yes,8,no,3,11.97,30.74,39.23,12.28,39.23,253.52,27.25,27.25,0.99,yes,no,no,no,no,no,2.1,0.4199,2
90,yes,8,no,3,14.02,36.04,43.59,14.28,43.59,289.27,12.27,12.27,1.01,yes,no,no,no,no,no,2.1,0.4429,2
90,yes,8,no,3,15.18,36.58,50.18,15.86,50.18,333.62,96.39,96.39,0,yes,no,no,no,no,no,2.1,0.4214,2
90,yes,8,no,3,14.87,38.01,45.76,15.15,45.76,352.79,14.69,14.69,0.98,yes,no,no,no,no,no,2.1,0.4781,2
90,yes,8,no,3,13.88,34.29,44.31,14.23,44.31,273.45,23.05,23.05,0.98,yes,no,no,no,no,no,2.1,0.4214,2
90,no,8,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0.02,yes,no,no,no,no,no,2.1,0.424,2
90,no,8,no,3,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,yes,no,no,no,no,no,2.1,0.3761,2
90,no,8,no,3,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,yes,no,no,no,no,no,2.1,0.428,2
90,no,8,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.4253,2
90,no,8,no,3,13.11,31.98,44.43,13.8,44.43,301.3,96.32,96.32,0,yes,no,no,no,no,no,2.1,0.3726,2
90,?,9,no,3,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0.01,yes,no,no,no,no,no,2.1,0.4217,2
90,?,8,no,3,17.26,41.18,55.03,17.95,55.03,365.55,96.34,96.34,0,yes,no,no,no,no,no,2.1,1.905,2
90,?,8,no,3,19.35,45.78,61.32,20.04,61.32,397.7,96.36,96.36,0,yes,no,no,no,no,no,2.1,0.4251,2
90,?,8,no,3,19.35,45.78,61.32,20.04,61.32,397.7,96.36,96.36,0,yes,no,no,no,no,no,2.1,0.3785,2
140,yes,1,no,3,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,yes,no,no,yes,no,no,2.55,2.2633,2
140,yes,1,no,2,13.88,34.29,44.31,14.51,44.31,258.23,32.37,32.37,0,no,no,no,no,no,no,1.63,0.3037,2
140,yes,1,no,3,11.87,30.93,41.87,12.17,41.87,310.74,45.39,45.39,0.99,yes,no,no,yes,no,no,2.55,2.1954,2
140,yes,1,no,2,11.87,30.93,41.87,12.17,41.87,310.74,45.39,45.39,0.99,yes,no,no,no,no,no,1.63,0.1519,2
140,yes,1,no,2,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,yes,no,no,no,no,no,1.63,0.1779,1
140,yes,1,no,2,9.73,26.34,36.07,10.08,36.07,273.23,59.99,59.99,1.03,no,no,no,no,no,no,1.63,0.293,2
140,yes,1,no,3,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,yes,no,no,2.55,2.2287,2
140,yes,1,no,2,14.87,38.01,45.76,15.43,45.76,340.09,16.6,16.6,0,yes,no,no,no,no,no,1.63,0.1511,2
140,yes,1,no,3,11.88,29.85,38.58,12.5,38.58,215.61,58.26,58.26,0,yes,no,no,yes,no,no,2.55,2.3191,1
140,yes,1,no,2,11.88,29.85,38.58,12.5,38.58,215.61,58.26,58.26,0,yes,no,no,no,no,no,1.63,0.1531,1
140,yes,1,yes,3,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,yes,no,no,2.55,2.2116,1
140,yes,1,yes,2,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,yes,no,no,no,no,no,1.63,0.1957,1
140,yes,1,yes,2,12.56,30.59,43.79,13.52,43.79,282.76,112.14,112.14,0,no,no,no,no,no,no,1.63,0.2963,1
140,yes,1,no,3,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,yes,no,no,2.55,2.2459,2
140,yes,1,no,2,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,yes,no,no,no,no,no,1.63,0.1474,2
140,yes,1,yes,2,24.87,61.67,72.38,26.09,72.38,397.24,107.52,107.52,0.02,no,no,no,no,no,no,1.63,0.374,1
140,yes,1,no,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,yes,no,no,yes,no,no,2.55,2.2186,2
120,no,3,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,yes,yes,no,no,2.55,2.256,2
120,no,3,no,3,12.65,34.07,34.07,13.36,34.07,211.8,17.76,17.76,0,no,no,yes,yes,no,no,2.55,2.2479,2
120,no,3,no,3,9.06,22.73,33.09,9.74,33.09,237.57,96.38,96.38,0,no,no,yes,yes,no,no,2.55,2.2311,2
120,no,3,no,3,11.07,27.38,38.27,11.75,38.27,268.43,96.02,96.02,0,no,no,yes,yes,no,no,2.55,2.2479,2
120,no,3,no,3,11.97,30.74,39.23,12.54,39.23,238.74,27.89,27.89,0,no,no,yes,yes,no,no,2.55,2.2563,2
120,yes,4,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,yes,yes,no,no,2.55,2.2707,2
120,yes,3,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,yes,yes,no,no,2.55,2.2684,2
120,yes,4,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,yes,yes,no,no,2.55,2.2435,2
120,yes,4,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,yes,yes,no,no,2.55,3.0049,1
120,yes,4,no,3,7.08,17.87,28.05,7.76,28.05,207.08,96.11,96.11,0,no,no,yes,yes,no,no,2.55,2.2354,2
