@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,10,13,15-16,20,25,27,33-35,44,49,71,100,170,174,180,185,188,228,239,258,261,274'

@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute orgavgpolMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute Te {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute EAMean numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
7,no,1,18.04,6.48,28.27,3.44,368.01,119.9,1.13,5.93,28.27,3.44,119.9,43.32,5.93,-1,no,no,yes,no,no,2.55,122.8,0.0035,0.3634,2
2,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1757,2
2,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0.01,5.55,26.55,3.47,72.41,38.69,5.55,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1758,2
2,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0.01,5.55,26.55,3.47,72.41,38.69,5.55,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.3373,2
3,no,1,13.33,4.77,23.42,3.62,298.21,30.99,1.58,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1688,2
2,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1.12,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.334,2
2,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1728,2
2,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,yes,yes,no,2.55,122.8,0.0017,0.177,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1762,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0012,0.1223,1
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,yes,yes,no,2.55,122.8,0.0016,0.1701,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,yes,yes,no,2.55,122.8,0.0016,0.1715,1
1,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.176,2
1,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1731,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1748,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,-1,no,no,yes,no,no,2.55,122.8,0.0035,0.3635,1
3,no,1,11.87,4.38,22.58,3.38,324.05,27.88,1.42,4.65,22.58,3.38,27.88,30.93,4.65,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.3333,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,no,no,no,2.55,122.8,0.0019,0.1942,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1745,2
2,yes,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,no,no,no,2.55,122.8,0.0017,0.179,1
2,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1708,2
7,no,1,14.02,4.69,26.44,3.33,289.27,12.27,1,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0018,0.186,1
7,no,1,13.88,4.66,25.55,3.42,273.45,23.05,0.8,5.52,25.55,3.42,23.05,34.29,5.52,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1748,2
3,no,1,13.33,4.77,23.42,3.62,298.21,30.99,1.58,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1756,2
3,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.79,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1769,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1754,2
2,no,1,14.87,5.19,28.56,3.83,340.09,16.6,0,5.88,28.56,3.83,16.6,38.01,5.88,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1689,2
1,no,1,14.87,5.19,28.56,3.83,340.09,16.6,0,5.88,28.56,3.83,16.6,38.01,5.88,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1713,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1683,2
1,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1655,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1736,2
3,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.79,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1783,2
4,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.97,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1705,2
7,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1831,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1745,2
4,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.97,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1706,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,-1,no,no,no,no,no,2.55,122.8,0.0018,0.1875,1
1,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1779,2
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1768,2
2,no,1,14.87,5.19,28.56,3.83,340.09,16.6,0,5.88,28.56,3.83,16.6,38.01,5.88,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1674,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,no,no,no,2.55,122.8,0.0018,0.1848,2
7,no,1,13.33,4.77,23.42,3.62,298.21,30.99,2,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1664,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1703,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.3407,2
3,no,1,13.33,4.77,23.42,3.62,298.21,30.99,1.58,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0033,0.3486,2
7,no,1,13.33,4.77,23.42,3.62,298.21,30.99,2,4.08,23.42,3.62,30.99,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0034,0.3524,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.3373,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0033,0.3433,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0033,0.3507,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0048,0.5078,2
1,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1,4.08,23.42,3.62,31.24,37.45,4.08,-1,no,no,yes,no,no,2.55,122.8,0.0048,0.5046,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,yes,yes,no,2.55,122.8,0.0017,0.1779,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,-1,no,no,yes,yes,no,2.55,122.8,0.0016,0.1695,1
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.172,2
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1721,1
2,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1682,1
1,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1766,1
1,no,1,9.88,3.6,23.12,3.57,203.38,41.81,0,5.56,23.12,3.57,41.81,25.45,5.56,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1748,1
2,no,1,14.87,5.19,28.56,3.83,340.09,16.6,0,5.88,28.56,3.83,16.6,38.01,5.88,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1768,1
1,no,1,14.87,5.19,28.56,3.83,340.09,16.6,0,5.88,28.56,3.83,16.6,38.01,5.88,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1775,1
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1725,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1813,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0018,0.188,2
3,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.07,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0018,0.1843,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0034,0.3301,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0034,0.3595,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0034,0.3555,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0035,0.3633,2
4,yes,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0051,0.3088,1
4,yes,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0051,0.4095,1
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0051,0.5356,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0068,0.309,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0066,0.4082,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0066,0.5158,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0082,0.4121,2
4,no,1,14.02,4.69,26.44,3.33,289.27,12.27,0.44,5.25,26.44,3.33,12.27,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0077,0.3092,2
3,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0033,0.213,2
2,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0032,0.3379,2
3,yes,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0053,0.2124,2
3,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0028,0.1132,2
2,no,1,24.57,5.82,40.4,4.62,446.89,34.93,2,7.05,40.4,4.62,34.93,59.28,7.05,-1,no,no,no,yes,no,2.55,122.8,0.0017,0.1767,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0033,0.3426,2
3,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.07,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0057,0.3768,2
3,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.07,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0026,0.105,2
3,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.07,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1701,2
1,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1716,2
1,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0168,1.2284,2
1,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1739,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1748,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1738,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1726,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1773,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0017,0.1767,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0016,0.1677,2
2,yes,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0016,0.1731,1
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0016,0.1659,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1731,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1755,2
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1749,1
1,no,1,9.73,4.05,20.35,3.12,273.23,59.99,1.03,5.18,20.35,3.12,59.99,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1704,2
2,yes,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1738,1
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1718,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1704,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1656,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1637,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1686,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1732,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1819,1
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1776,1
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1779,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.63,50.6,0.0016,0.1649,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.63,50.6,0.0016,0.17,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.63,50.6,0.0016,0.1719,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1637,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1714,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1752,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1718,2
1,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1729,2
8,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0033,0.3431,2
4,yes,1,9.73,4.05,20.35,3.12,281.27,33.93,1.97,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.3405,1
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,yes,no,no,2.55,122.8,0.0032,0.3358,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1693,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0017,0.1747,2
2,yes,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1705,2
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1769,2
1,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1736,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1714,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1722,2
2,yes,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.17,2
2,yes,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1705,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1707,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,no,no,no,2.55,122.8,0.0016,0.1721,2
2,yes,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1684,1
2,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1761,2
2,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1778,2
2,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1745,2
2,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.175,2
2,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1721,2
2,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1729,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1715,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1731,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1753,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1725,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.171,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1715,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,-1,no,no,yes,no,no,2.55,122.8,0.0016,0.1717,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,-1,no,no,yes,no,no,2.55,122.8,0.0017,0.1733,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,1.81,39.75,0.0016,0.1686,2
