@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R2,58,64,103,168,180,197,238,274'

@attribute time numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute oxlikehbdamsaccMax numeric
@attribute Na {yes,no}
@attribute S {yes,no}
@attribute P5 {yes,no}
@attribute IonizationMean numeric
@attribute outcome {1,2}

@data
84,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,yes,no,795.95,2
24,203.38,33.22,-1,yes,yes,no,795.95,2
24,203.38,33.22,-1,yes,yes,no,795.95,2
24,273.23,27.03,-1,yes,yes,no,795.95,2
24,273.23,27.03,-1,yes,yes,no,795.95,2
24,273.23,27.03,-1,yes,yes,no,795.95,2
24,229.03,33.22,8.04,yes,no,no,795.95,2
24,229.03,33.22,8.04,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,211.8,8.88,-1,yes,no,no,795.95,2
24,351.22,33.22,-1,yes,no,no,795.95,2
24,397.24,64.16,-1,yes,no,no,795.95,2
24,346.48,86.16,-1,yes,no,no,795.95,2
24,250.38,40.16,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,273.23,27.03,-1,no,yes,no,795.95,2
24,273.23,27.03,-1,no,yes,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,no,yes,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,no,no,no,795.95,2
24,273.23,27.03,-1,no,no,no,795.95,2
24,207.08,55.28,-1,no,no,no,795.95,2
24,207.08,55.28,-1,no,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,281.27,25.78,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,207.08,55.28,-1,yes,no,no,795.95,2
24,203.38,33.22,8.3,yes,no,no,795.95,2
24,203.38,33.22,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,281.27,25.78,8.3,yes,no,no,795.95,2
24,258.23,33.22,8.3,yes,no,no,795.95,2
24,258.23,33.22,8.3,yes,no,no,795.95,2
24,295.52,33.22,8.3,yes,no,no,795.95,2
24,295.52,33.22,8.3,yes,no,no,795.95,2
24,295.52,33.22,8.3,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,295.52,33.22,-1,yes,no,no,795.95,2
24,340.09,8.88,-1,yes,no,no,795.95,2
24,340.09,8.88,-1,yes,no,no,795.95,2
24,340.09,8.88,-1,yes,no,no,795.95,2
24,275.81,8.88,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
24,273.23,27.03,-1,yes,no,no,795.95,2
48,203.38,33.22,-1,yes,no,no,795.95,2
48,203.38,33.22,-1,yes,no,no,795.95,2
48,203.38,33.22,-1,yes,no,no,795.95,2
48,203.38,33.22,-1,yes,no,no,795.95,2
48,281.27,25.78,-1,yes,no,no,795.95,2
48,281.27,25.78,-1,yes,no,no,795.95,2
48,203.38,33.22,-1,yes,no,no,795.95,1
48,203.38,33.22,-1,yes,no,no,795.95,1
48,203.38,33.22,-1,yes,no,no,795.95,1
48,203.38,33.22,-1,yes,no,no,795.95,1
48,281.27,25.78,-1,yes,no,no,795.95,1
48,281.27,25.78,-1,yes,no,no,795.95,1
48,281.27,25.78,-1,yes,no,no,795.95,1
72,273.23,27.03,-1,no,yes,no,795.95,2
72,273.23,27.03,-1,no,yes,no,795.95,2
72,273.23,27.03,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,203.38,33.22,-1,no,yes,no,795.95,2
48,273.23,27.03,-1,no,yes,no,795.95,2
48,273.23,27.03,-1,no,yes,no,795.95,2
48,273.23,27.03,-1,no,yes,no,795.95,2
48,273.23,27.03,-1,no,yes,no,795.95,2
48,273.23,27.03,-1,no,yes,no,795.95,2
24,353.93,88.5,8.04,yes,no,no,795.95,2
24,353.93,88.5,8.3,yes,no,no,795.95,2
24,353.93,88.5,8.82,yes,no,no,795.95,2
24,353.93,88.5,8.04,yes,no,no,795.95,2
24,353.93,88.5,8.82,yes,no,no,795.95,2
24,353.93,88.5,9.05,yes,no,no,795.95,2
24,238.74,21.05,8.04,yes,no,no,795.95,2
24,238.74,21.05,8.04,yes,no,no,795.95,2
24,238.74,21.05,8.04,yes,no,no,795.95,2
24,275.81,8.88,8.04,yes,no,no,795.95,2
24,275.81,8.88,8.04,yes,no,no,795.95,2
24,275.81,8.88,8.04,yes,no,no,795.95,2
24,353.93,88.5,8.04,yes,no,no,795.95,2
24,353.93,88.5,9.05,yes,no,no,795.95,2
24,289.27,7.68,9.05,yes,no,no,795.95,2
24,238.74,21.05,9.05,yes,no,no,795.95,2
24,295.52,33.22,9.05,yes,no,no,795.95,2
24,340.09,8.88,9.05,yes,no,no,795.95,2
24,203.38,33.22,9.05,yes,no,no,795.95,2
24,353.93,88.5,8.04,yes,no,no,795.95,2
24,353.93,88.5,9.05,yes,no,no,795.95,2
24,282.76,71.89,9.05,yes,no,no,795.95,2
24,282.76,71.89,9.05,yes,no,no,795.95,2
24,289.27,7.68,9.05,yes,no,no,795.95,2
24,289.27,7.68,9.05,yes,no,no,795.95,2
24,340.09,8.88,9.05,yes,no,no,795.95,2
24,340.09,8.88,9.05,yes,no,no,795.95,2
24,340.09,8.88,9.05,yes,no,no,795.95,2
24,405.37,62.96,9.05,yes,no,no,795.95,2
24,405.37,62.96,9.05,yes,no,no,795.95,2
24,346.48,86.16,9.05,yes,no,no,795.95,2
48,346.48,86.16,8.04,yes,no,no,795.95,2
48,-1,-1,8.3,yes,no,no,723.5667,2
48,397.24,64.16,8.04,yes,no,no,795.95,2
48,405.37,62.96,9.05,yes,no,no,795.95,2
48,506.82,121.72,8.3,yes,no,no,795.95,2
48,506.82,121.72,9.05,yes,no,no,795.95,2
48,433.7,105.11,8.04,yes,no,no,795.95,2
48,433.7,105.11,8.3,yes,no,no,795.95,2
24,203.38,33.22,-1,yes,no,no,795.95,2
24,238.74,21.05,-1,yes,no,no,795.95,2
24,275.81,8.88,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,no,no,795.95,2
24,352.43,21.05,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,no,yes,no,795.95,1
24,340.09,8.88,-1,no,yes,no,795.95,1
24,203.38,33.22,-1,no,yes,no,795.95,2
24,258.23,33.22,-1,no,yes,no,795.95,1
20,346.48,86.16,-1,yes,no,yes,684.3,2
20,346.48,86.16,-1,yes,no,yes,684.3,2
20,346.48,86.16,-1,yes,no,yes,684.3,2
20,346.48,86.16,-1,yes,no,yes,684.3,2
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,429.38,55.28,-1,yes,no,yes,684.3,1
20,461.51,55.28,-1,yes,no,yes,684.3,1
20,461.51,55.28,-1,yes,no,yes,684.3,1
20,461.51,55.28,-1,yes,no,yes,684.3,1
20,461.51,55.28,-1,yes,no,yes,684.3,1
20,461.51,55.28,-1,yes,no,yes,684.3,1
20,237.57,55.28,-1,no,no,yes,684.3,1
20,237.57,55.28,-1,no,no,yes,684.3,1
20,237.57,55.28,-1,no,no,yes,684.3,1
20,211.8,8.88,-1,yes,no,yes,684.3,1
20,211.8,8.88,-1,yes,no,yes,684.3,1
20,211.8,8.88,-1,yes,no,yes,684.3,1
20,211.8,8.88,-1,yes,no,yes,684.3,1
20,211.8,8.88,-1,yes,no,yes,684.3,1
20,211.8,8.88,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,352.43,21.05,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,340.09,8.88,-1,yes,no,yes,684.3,1
20,346.48,86.16,-1,yes,no,yes,684.3,1
20,346.48,86.16,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
20,351.22,33.22,-1,yes,no,yes,684.3,1
18,331.52,87.36,8.3,yes,no,no,795.95,2
18,268.43,55.28,8.3,yes,no,no,795.95,2
18,238.74,21.05,8.3,yes,no,no,795.95,2
18,218.1,29.93,8.3,yes,no,no,795.95,1
20,405.37,62.96,8.3,yes,no,no,795.95,2
20,269.22,48.69,8.3,yes,no,no,795.95,2
20,301.3,55.28,8.3,yes,no,no,795.95,1
20,333.62,55.28,8.3,yes,no,no,795.95,1
20,207.08,55.28,8.3,yes,no,no,795.95,2
18,331.52,87.36,8.3,yes,no,no,795.95,2
18,237.57,55.28,8.3,yes,no,no,795.95,1
18,238.74,21.05,8.3,yes,no,no,795.95,2
20,405.37,62.96,8.3,yes,no,no,795.95,2
20,269.22,48.69,8.3,yes,no,no,795.95,2
20,301.3,55.28,8.3,yes,no,no,795.95,1
20,333.62,55.28,8.3,yes,no,no,795.95,1
20,207.08,55.28,8.3,yes,no,no,795.95,1
17,264.05,21.05,8.3,yes,no,no,795.95,2
17,397.7,55.28,8.3,yes,no,no,795.95,1
17,281.27,25.78,8.3,yes,no,no,795.95,1
24,218.32,28.64,-1,no,yes,no,795.95,2
24,324.05,25.78,-1,no,yes,no,795.95,1
24,289.27,7.68,-1,no,yes,no,795.95,1
24,253.52,19.85,-1,no,yes,no,795.95,1
24,281.27,25.78,-1,no,yes,no,795.95,1
72,268.43,55.28,-1,no,yes,no,795.95,1
72,301.3,55.28,-1,no,yes,no,795.95,1
72,333.62,55.28,-1,no,yes,no,795.95,1
72,268.43,55.28,-1,no,yes,no,795.95,1
72,301.3,55.28,-1,no,yes,no,795.95,1
72,333.62,55.28,-1,no,yes,no,795.95,1
72,211.8,8.88,-1,no,yes,no,795.95,1
72,218.1,29.93,-1,no,yes,no,795.95,1
18,218.32,28.64,-1,no,yes,no,795.95,2
18,324.05,25.78,-1,no,yes,no,795.95,2
18,289.27,7.68,-1,no,yes,no,795.95,1
18,281.27,25.78,-1,no,yes,no,795.95,1
18,346.48,86.16,-1,no,yes,no,795.95,2
18,219.31,7.68,-1,no,yes,no,795.95,2
18,218.1,29.93,-1,no,yes,no,795.95,1
18,258.23,33.22,-1,no,yes,no,795.95,1
18,324.05,25.78,-1,no,yes,no,795.95,1
18,289.27,7.68,-1,no,yes,no,795.95,1
18,281.27,25.78,-1,no,yes,no,795.95,1
18,238.74,21.05,-1,no,yes,no,795.95,1
18,203.38,33.22,-1,no,yes,no,795.95,1
18,258.23,33.22,-1,no,yes,no,795.95,1
18,310.74,27.03,-1,no,yes,no,795.95,1
18,273.23,27.03,-1,no,yes,no,795.95,2
18,238.74,21.05,-1,no,yes,no,795.95,1
18,203.38,33.22,-1,no,yes,no,795.95,1
16,268.43,55.28,8.04,yes,no,no,795.95,1
16,301.3,55.28,8.04,yes,no,no,795.95,1
16,333.62,55.28,8.04,yes,no,no,795.95,1
16,218.1,29.93,8.04,yes,no,no,795.95,1
16,282.76,71.89,8.04,yes,no,no,795.95,2
19,239.3,0,8.04,yes,no,no,795.95,2
19,197.94,44.25,8.04,yes,no,no,795.95,2
19,237.57,55.28,8.04,yes,no,no,795.95,2
19,295.52,33.22,8.04,yes,no,no,795.95,2
19,397.24,64.16,8.04,yes,no,no,795.95,2
19,269.22,48.69,8.04,yes,no,no,795.95,2
19,224.06,55.28,8.04,yes,no,no,795.95,2
19,397.7,55.28,8.04,yes,no,no,795.95,1
19,239.3,0,8.04,yes,no,no,795.95,2
19,197.94,44.25,8.04,yes,no,no,795.95,2
19,237.57,55.28,8.04,yes,no,no,795.95,1
19,295.52,33.22,8.04,yes,no,no,795.95,1
19,397.24,64.16,8.04,yes,no,no,795.95,2
19,238.74,21.05,8.04,yes,no,no,795.95,2
19,224.06,55.28,8.04,yes,no,no,795.95,1
19,207.08,55.28,-1,yes,no,no,795.95,1
19,203.38,33.22,-1,yes,no,no,795.95,2
19,237.57,55.28,-1,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,282.76,71.89,8.04,yes,no,no,795.95,2
18,282.76,71.89,8.04,yes,no,no,795.95,2
18,282.76,71.89,8.04,yes,no,no,795.95,2
18,282.76,71.89,8.04,yes,no,no,795.95,2
18,282.76,71.89,8.04,yes,no,no,795.95,2
18,237.57,55.28,8.04,yes,no,no,795.95,2
18,237.57,55.28,8.04,yes,no,no,795.95,2
18,237.57,55.28,8.04,yes,no,no,795.95,2
18,237.57,55.28,8.04,yes,no,no,795.95,2
18,237.57,55.28,8.04,yes,no,no,795.95,2
18,237.57,55.28,8.04,yes,no,no,795.95,2
18,239.3,0,-1,yes,no,no,795.95,1
18,397.24,64.16,-1,yes,no,no,795.95,2
18,346.48,86.16,-1,yes,no,no,795.95,1
18,218.1,29.93,-1,yes,no,no,795.95,2
18,282.76,71.89,-1,yes,no,no,795.95,1
18,310.74,27.03,-1,yes,no,no,795.95,2
18,275.81,8.88,-1,yes,no,no,795.95,2
18,273.23,27.03,-1,yes,no,no,795.95,2
17,211.8,8.88,8.04,yes,no,no,795.95,2
17,211.8,8.88,8.04,yes,no,no,795.95,2
17,211.8,8.88,8.04,yes,no,no,795.95,2
17,211.8,8.88,8.04,yes,no,no,795.95,2
17,211.8,8.88,8.04,yes,no,no,795.95,2
17,282.76,71.89,8.04,yes,no,no,795.95,2
17,282.76,71.89,8.04,yes,no,no,795.95,2
17,282.76,71.89,8.04,yes,no,no,795.95,2
17,282.76,71.89,8.04,yes,no,no,795.95,2
17,282.76,71.89,8.04,yes,no,no,795.95,2
17,282.76,71.89,8.04,yes,no,no,795.95,2
16,237.57,55.28,8.04,yes,no,no,795.95,1
16,237.57,55.28,8.04,yes,no,no,795.95,1
16,237.57,55.28,8.04,yes,no,no,795.95,1
16,237.57,55.28,8.04,yes,no,no,795.95,1
16,237.57,55.28,8.04,yes,no,no,795.95,1
16,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
17,237.57,55.28,8.04,yes,no,no,795.95,2
17,237.57,55.28,8.04,yes,no,no,795.95,1
17,237.57,55.28,8.04,yes,no,no,795.95,1
17,237.57,55.28,8.04,yes,no,no,795.95,1
17,237.57,55.28,8.04,yes,no,no,795.95,1
17,237.57,55.28,8.04,yes,no,no,795.95,1
17,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,237.57,55.28,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,2
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,211.8,8.88,8.04,yes,no,no,795.95,1
18,397.24,64.16,-1,yes,no,no,795.95,1
18,397.24,64.16,-1,yes,no,no,795.95,1
18,397.24,64.16,-1,yes,no,no,795.95,1
18,397.24,64.16,-1,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
18,295.52,33.22,8.04,yes,no,no,795.95,2
16,211.8,8.88,8.04,yes,no,no,795.95,1
16,211.8,8.88,8.04,yes,no,no,795.95,1
16,211.8,8.88,8.04,yes,no,no,795.95,1
16,211.8,8.88,8.04,yes,no,no,795.95,1
16,211.8,8.88,8.04,yes,no,no,795.95,1
17,211.8,8.88,-1,yes,no,yes,760.1,1
17,211.8,8.88,-1,yes,no,yes,760.1,1
17,237.57,55.28,-1,yes,no,yes,760.1,1
17,237.57,55.28,-1,yes,no,yes,760.1,1
17,237.57,55.28,-1,yes,no,yes,760.1,1
17,237.57,55.28,-1,yes,no,yes,760.1,2
17,237.57,55.28,-1,yes,no,yes,760.1,1
17,405.37,62.96,-1,yes,no,yes,760.1,1
17,405.37,62.96,-1,yes,no,yes,760.1,1
17,207.08,55.28,-1,yes,no,yes,760.1,2
17,207.08,55.28,-1,yes,no,yes,760.1,1
17,207.08,55.28,-1,yes,no,yes,760.1,1
17,207.08,55.28,-1,yes,no,yes,760.1,2
17,207.08,55.28,-1,yes,no,yes,760.1,1
17,207.08,55.28,-1,yes,no,yes,760.1,1
17,207.08,55.28,-1,yes,no,yes,760.1,1
17,281.27,25.78,-1,yes,no,yes,760.1,1
17,281.27,25.78,-1,yes,no,yes,760.1,1
17,281.27,25.78,-1,yes,no,yes,760.1,1
17,281.27,25.78,-1,yes,no,yes,760.1,1
17,281.27,25.78,-1,yes,no,yes,760.1,1
17,273.23,27.03,-1,yes,no,yes,760.1,1
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
48,295.52,33.22,8.04,yes,no,no,795.95,2
4,397.24,64.16,-1,yes,no,no,795.95,1
4,397.24,64.16,-1,yes,no,no,795.95,1
19,397.24,64.16,-1,yes,no,no,795.95,1
15,397.24,64.16,-1,yes,no,no,795.95,2
17,397.24,64.16,-1,yes,no,no,795.95,1
17,397.24,64.16,-1,yes,no,no,795.95,2
24,446.89,46.15,-1,yes,no,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,2
24,258.23,33.22,-1,yes,yes,no,795.95,2
24,281.27,25.78,-1,no,yes,no,748.2667,2
24,281.27,25.78,-1,no,yes,no,795.95,1
24,284.53,47.49,-1,yes,no,yes,760.1,2
24,284.53,47.49,-1,yes,no,yes,760.1,2
24,284.53,47.49,-1,yes,no,yes,760.1,2
19,405.37,62.96,-1,no,no,no,795.95,1
19,405.37,62.96,-1,no,no,no,795.95,2
19,301.3,55.28,-1,no,no,no,795.95,1
19,301.3,55.28,-1,no,no,no,795.95,1
19,301.3,55.28,-1,no,no,no,795.95,2
19,301.3,55.28,-1,no,no,no,795.95,1
19,301.3,55.28,-1,no,no,no,795.95,1
19,301.3,55.28,-1,no,no,no,795.95,1
19,301.3,55.28,-1,no,no,no,795.95,1
19,301.3,55.28,-1,no,no,no,795.95,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,2
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,301.3,55.28,-1,yes,no,yes,760.1,2
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,2
24,301.3,55.28,-1,yes,no,yes,760.1,1
24,301.3,55.28,-1,yes,no,yes,760.1,2
24,405.37,62.96,-1,yes,no,yes,760.1,2
24,405.37,62.96,-1,yes,no,yes,760.1,2
24,213.34,32.08,-1,no,no,no,795.95,2
24,213.34,32.08,-1,no,no,no,795.95,1
24,213.34,32.08,-1,no,no,no,795.95,2
24,206.42,44.25,-1,no,no,no,795.95,2
24,206.42,44.25,-1,no,no,no,795.95,2
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,237.57,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,2
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,1
24,207.08,55.28,-1,no,no,no,650.9,1
24,215.61,44.25,-1,no,no,no,795.95,2
24,215.61,44.25,-1,no,no,no,795.95,2
24,210.31,33.22,-1,no,no,no,795.95,2
24,210.31,33.22,-1,no,no,no,795.95,2
22,282.76,71.89,-1,no,no,no,795.95,2
22,299.78,67.31,-1,no,no,no,795.95,2
22,295.52,33.22,-1,no,no,no,795.95,2
22,295.52,33.22,-1,no,no,no,795.95,2
22,269.22,48.69,-1,no,no,no,795.95,2
22,284.53,47.49,-1,no,no,no,795.95,2
22,275.81,8.88,-1,no,no,no,795.95,2
22,289.27,7.68,-1,no,no,no,795.95,2
