@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,9,14,24,33,39,94-95,101,170-172,174,178-180,183,185,224,256,259-260,274'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute numberComponents numeric
@attribute orgmaximalprojectionsizeMax numeric
@attribute orgASA_HMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgvanderwaalsMin numeric
@attribute oxlikeavgpol_pHdependentMax numeric
@attribute oxlikemolpolMax numeric
@attribute oxlikeASA_PMax numeric
@attribute Te {yes,no}
@attribute Br {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute N {yes,no}
@attribute P {yes,no}
@attribute S {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute V6 {yes,no}
@attribute IonizationMinWeighted numeric
@attribute PearsonElectronegMinWeighted numeric
@attribute hardnessMinWeighted numeric
@attribute outcome {1,2,3,4}

@data
90,24,no,no,4,5.56,161.57,5.56,203.38,5.46,5.63,209.93,no,no,no,no,yes,no,no,no,no,yes,0.6593,0.3552,0.304,3
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6902,0.3719,0.3182,3
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6588,0.3549,0.3037,3
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6865,0.3699,0.3165,3
90,24,no,no,4,5.18,247.34,5.18,281.27,5.46,5.63,209.93,no,no,no,no,yes,no,no,no,no,yes,0.6833,0.3682,0.315,3
90,24,no,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.3449,0.1858,0.159,3
90,24,no,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6785,0.3656,0.3128,4
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.347,0.187,0.16,3
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6641,0.3578,0.3062,4
90,24,no,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,no,no,yes,no,yes,no,no,yes,0.3953,0.213,0.1823,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,yes,no,no,yes,0.6617,0.3565,0.3051,3
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,no,no,yes,no,yes,no,no,yes,0.3666,0.1975,0.169,3
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,no,no,yes,no,yes,no,no,yes,0.7,0.3772,0.3227,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.3316,0.1787,0.1529,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6733,0.3628,0.3104,3
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.3383,0.1823,0.156,3
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6677,0.3598,0.3079,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,yes,no,yes,no,no,no,no,yes,0.323,0.174,0.1489,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,yes,no,yes,no,no,no,no,yes,0.6564,0.3537,0.3026,4
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,yes,no,yes,no,no,no,no,yes,0.3574,0.1926,0.1648,3
90,24,no,no,4,5.18,213.24,5.18,273.23,6.23,5.87,211.65,no,no,yes,no,yes,no,no,no,no,yes,0.6639,0.3577,0.3061,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.4906,0.2643,0.2262,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6886,0.371,0.3175,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.8226,0.4432,0.3793,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.9881,0.5324,0.4556,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.1275,0.6075,0.5198,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.325,0.7139,0.6109,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.6469,0.8873,0.7593,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.9688,1.0608,0.9077,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6689,0.3604,0.3084,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.647,0.3486,0.2983,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6566,0.3538,0.3027,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6598,0.3555,0.3042,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.2865,0.6932,0.5932,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.3511,0.728,0.6229,4
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.3447,0.7245,0.62,3
90,24,no,no,4,5.56,161.57,5.56,203.38,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,1.3405,0.7222,0.618,4
90,24,no,no,4,5.62,326.4,5.62,352.43,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6523,0.3515,0.3008,4
90,24,no,no,4,5.62,326.4,5.62,352.43,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6652,0.3584,0.3067,3
90,24,no,no,4,5.71,239.3,5.71,239.3,6.23,5.87,211.65,no,no,no,no,no,no,no,no,yes,yes,0.671,0.3615,0.3094,3
90,24,no,no,4,5.71,239.3,5.71,239.3,6.23,5.87,211.65,no,no,no,no,no,no,no,no,yes,yes,0.6566,0.3538,0.3027,3
90,24,no,no,4,5.54,192.04,5.54,229.03,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.655,0.3529,0.302,3
90,24,no,no,4,5.54,192.04,5.54,229.03,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6673,0.3595,0.3077,3
90,24,no,no,4,5.54,192.04,5.54,229.03,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6577,0.3544,0.3032,3
90,24,no,no,4,5.54,192.04,5.54,229.03,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6828,0.3679,0.3148,3
90,24,no,no,4,5.62,326.4,5.62,352.43,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6443,0.3472,0.2971,4
90,24,no,no,4,5.92,210.85,5.92,238.74,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.647,0.3486,0.2983,4
90,24,no,no,4,5.54,192.04,5.54,229.03,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.678,0.3653,0.3126,1
90,24,no,no,4,5.54,192.04,5.54,229.03,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6614,0.3564,0.3049,1
90,24,no,no,4,5.54,192.04,5.54,229.03,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6785,0.3656,0.3128,4
90,24,no,no,4,5.54,192.04,5.54,229.03,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6571,0.3541,0.303,1
90,24,no,no,4,4.91,250.99,4.91,295.52,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6684,0.3601,0.3081,4
90,24,no,no,4,5.25,261.95,5.25,275.81,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6502,0.3503,0.2998,4
90,24,no,no,4,4.91,250.99,4.91,295.52,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6534,0.3521,0.3013,1
90,24,no,no,4,5.88,323.49,5.88,340.09,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6454,0.3477,0.2976,1
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.3094,0.1667,0.1426,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6438,0.3469,0.2968,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.9921,0.5345,0.4574,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,1.3121,0.7069,0.6049,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,1.7589,0.9477,0.8109,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.3594,0.1936,0.1657,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6609,0.3561,0.3047,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.9572,0.5157,0.4413,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.3313,0.7173,0.6138,4
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.7837,0.9611,0.8224,4
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.3051,0.1644,0.1407,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.6323,0.3407,0.2915,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,0.952,0.5129,0.4389,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,1.3104,0.706,0.6042,3
75,48,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,yes,no,yes,no,no,no,no,yes,1.6433,0.8854,0.7577,3
60,84,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7073,0.3811,0.3261,4
60,84,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7137,0.3846,0.3291,3
60,84,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6539,0.3523,0.3015,3
60,84,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6588,0.3549,0.3037,3
60,84,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6609,0.3561,0.3047,3
60,84,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6668,0.3592,0.3074,3
90,24,no,no,4,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.3693,0.7377,0.6313,3
90,24,no,no,4,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.3241,0.7134,0.6105,3
90,24,no,no,4,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.3141,0.7081,0.6059,3
90,24,no,no,4,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.3173,0.7098,0.6074,3
90,24,no,no,4,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.291,0.6956,0.5952,3
90,24,no,no,4,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.2754,0.6872,0.588,3
90,24,no,no,4,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.3345,0.719,0.6153,3
90,24,no,no,4,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.2722,0.6855,0.5866,3
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6721,0.3621,0.3099,4
90,24,no,no,4,5.54,192.04,5.54,229.03,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6593,0.3552,0.304,4
90,24,no,no,4,5.54,192.04,5.54,229.03,6.23,5.87,211.65,no,no,no,no,yes,no,no,no,no,yes,0.6689,0.3604,0.3084,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7057,0.3802,0.3254,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6486,0.3495,0.299,3
90,24,no,no,3,5.52,225.86,5.52,258.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6491,0.3498,0.2993,3
90,24,no,no,3,5.25,261.95,5.25,275.81,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6561,0.3535,0.3025,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6507,0.3506,0.3,3
90,24,no,no,3,4.91,250.99,4.91,295.52,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6529,0.3518,0.301,3
90,24,no,no,3,5.88,323.49,5.88,340.09,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6577,0.3544,0.3032,3
90,24,no,no,3,6.62,194.04,6.62,211.8,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6934,0.3736,0.3197,3
90,24,no,no,3,5.4,170.62,5.4,282.76,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6636,0.3575,0.3059,3
90,24,no,no,3,5.46,315.14,5.46,351.22,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6486,0.3495,0.299,3
90,24,no,no,3,5.93,225.18,5.93,353.93,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6593,0.3552,0.304,3
90,24,no,no,3,4.65,265.36,4.65,310.74,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6636,0.3575,0.3059,3
90,24,no,no,3,7.39,289.72,7.39,397.24,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6427,0.3463,0.2963,3
90,24,no,no,3,5.73,203.2,5.73,346.48,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6758,0.3641,0.3116,3
90,24,no,no,3,3.45,190,3.45,250.38,-1,-1,-1,no,no,no,no,yes,no,no,no,yes,yes,0.647,0.3486,0.2983,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6764,0.3645,0.3119,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6545,0.3526,0.3017,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6409,0.3453,0.2955,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.4876,0.2627,0.2248,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.4876,0.2627,0.2248,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.4888,0.2633,0.2253,4
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6836,0.3683,0.3152,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6928,0.3733,0.3194,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6868,0.3701,0.3167,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6892,0.3713,0.3177,4
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6417,0.3457,0.2958,4
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6465,0.3483,0.2981,4
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.9086,0.4895,0.4189,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.9566,0.5154,0.4411,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.9331,0.5028,0.4302,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.3262,0.1758,0.1504,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6509,0.3507,0.3001,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.9584,0.5164,0.4419,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,1.2495,0.6732,0.5761,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.4057,0.2186,0.1871,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6705,0.3613,0.3091,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.8456,0.4556,0.3899,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.9839,0.5301,0.4536,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6445,0.3472,0.2971,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6525,0.3516,0.3008,3
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6884,0.3709,0.3174,4
75,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.7,0.3772,0.3227,3
75,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.3299,0.1778,0.1521,3
75,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6918,0.3728,0.319,3
75,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.8685,0.468,0.4004,3
75,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.9913,0.5341,0.4571,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6856,0.3694,0.3161,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.7148,0.3851,0.3295,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.672,0.3621,0.3099,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6972,0.3756,0.3214,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6758,0.3641,0.3116,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.679,0.3659,0.3131,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6491,0.3498,0.2993,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6529,0.3518,0.301,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6764,0.3644,0.3118,4
90,24,no,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.647,0.3486,0.2983,4
90,24,no,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7009,0.3777,0.3232,4
90,24,no,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6977,0.3759,0.3217,4
105,24,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6828,0.3679,0.3148,4
105,24,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,yes,no,no,yes,0.6964,0.3752,0.3211,3
105,24,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.655,0.3529,0.302,3
105,24,yes,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6753,0.3638,0.3113,3
105,24,yes,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6673,0.3595,0.3077,4
105,24,yes,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6694,0.3607,0.3086,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6806,0.3667,0.3138,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6694,0.3607,0.3086,4
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6593,0.3552,0.304,4
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6636,0.3575,0.3059,4
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6758,0.3641,0.3116,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6764,0.3644,0.3118,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7122,0.3837,0.3284,4
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7551,0.4068,0.3481,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.621,0.3346,0.2863,3
90,24,no,no,3,5.18,213.24,5.18,273.23,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.7056,0.3801,0.3253,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6165,0.3322,0.2843,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6432,0.3466,0.2966,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6641,0.3578,0.3062,3
90,24,no,no,3,5.56,161.57,5.56,203.38,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6491,0.3498,0.2993,3
90,24,no,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6951,0.3745,0.3205,3
90,24,no,no,3,5.18,247.34,5.18,281.27,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.671,0.3615,0.3094,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6438,0.3469,0.2968,3
90,24,no,no,3,5.3,110.98,5.3,207.08,-1,-1,-1,no,no,no,no,yes,no,no,no,no,yes,0.6555,0.3532,0.3022,3
90,24,no,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6614,0.3564,0.3049,4
90,24,no,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6721,0.3621,0.3099,4
90,24,no,no,4,5.56,161.57,5.56,203.38,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6833,0.3682,0.315,4
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6892,0.3713,0.3177,3
90,24,no,no,4,5.18,247.34,5.18,281.27,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.7297,0.3932,0.3365,3
90,24,no,no,4,5.52,225.86,5.52,258.23,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6812,0.367,0.3141,4
90,24,no,no,4,5.52,225.86,5.52,258.23,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.686,0.3696,0.3163,4
90,24,no,no,4,5.52,225.86,5.52,258.23,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6673,0.3595,0.3077,4
90,24,no,no,4,4.91,250.99,4.91,295.52,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6854,0.3693,0.316,4
90,24,no,no,4,4.91,250.99,4.91,295.52,5.84,5.75,220.06,no,no,no,no,yes,no,no,no,no,yes,0.6844,0.3687,0.3155,4
