@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,18,26,63,83,99-100,103,170,172,174,180,182,234,255,261,274'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute leak {yes,no}
@attribute orgavgpol_pHdependentMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute PaulingElectronegMin numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,yes,no,no,no,1.63,0.1962,0.1962,1
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,yes,no,no,no,1.63,0.6577,0.6577,2
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,yes,no,no,no,1.63,2.0231,2.0231,1
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,yes,no,no,no,1.63,0.1921,0.1921,1
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,yes,no,no,no,1.63,0.208,0.208,1
150,24,yes,no,12.5,44.25,58.26,44.25,-1,-1,-1,no,yes,no,no,yes,1.63,0.6256,0.1763,2
150,24,yes,no,12.5,44.25,58.26,44.25,-1,-1,-1,no,yes,no,no,yes,1.63,0.632,0.1693,2
150,24,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.6254,0.178,2
150,24,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.6348,0.1748,2
150,22,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,yes,no,no,yes,1.63,0.6277,0.1705,2
150,22,yes,no,13.24,67.31,104.8,67.31,-1,-1,-1,no,yes,no,no,yes,1.63,0.6197,0.1738,2
150,22,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.6353,0.1747,2
150,22,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.6198,0.1805,2
150,22,yes,no,16.3,48.69,72.41,48.69,-1,-1,-1,no,yes,no,no,yes,1.63,0.6247,0.175,2
150,22,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,no,yes,no,no,yes,1.63,0.6438,0.1679,2
150,22,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,yes,no,no,yes,1.63,0.6187,0.175,2
150,22,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,yes,no,no,yes,1.63,0.6182,0.1788,2
150,22,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,yes,no,no,yes,1.63,0.6245,0.1723,1
150,22,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,yes,no,no,yes,1.63,0.6212,0.1797,2
150,22,yes,no,12.28,19.85,27.25,19.85,-1,-1,-1,no,yes,no,no,yes,1.63,0.6295,0.1776,1
150,24,yes,no,14.5,21.05,26.37,21.05,-1,-1,-1,no,yes,no,no,yes,1.63,0.6318,0.1684,2
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2779,0.0329,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.0874,0.0321,2
110,24,yes,yes,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2815,0.0316,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.0818,0.0314,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2815,0.0325,1
110,24,yes,no,11.75,55.28,96.02,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2879,0.034,2
110,24,yes,yes,11.75,55.28,96.02,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3172,0.0837,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.103,0.0328,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.1025,0.0908,2
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.6711,0.0309,2
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.2412,0.0856,2
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.0906,0.0299,1
150,22,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,yes,no,no,yes,1.63,0.6369,0.1711,2
150,22,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,yes,no,no,yes,1.63,0.6369,0.1711,2
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.0869,0.0314,1
150,22,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,yes,no,no,yes,1.63,0.6099,0.168,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.1002,0.0854,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.0951,0.0301,2
150,22,yes,no,13.33,25.78,30.99,25.78,-1,-1,-1,no,yes,no,no,yes,1.63,0.6318,0.1764,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.1011,0.0872,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.0897,0.0307,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.1061,0.1005,1
110,24,yes,yes,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.8734,0.0325,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.2969,0.0319,2
150,22,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,yes,no,no,yes,1.63,0.6302,0.1686,2
150,22,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,yes,no,no,yes,1.63,0.6309,0.1781,2
150,22,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,yes,no,no,yes,1.63,0.6182,0.174,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.2362,0.103,1
150,22,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.614,0.1671,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.184,0.1421,2
150,22,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.6401,0.1697,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.3408,0.0351,1
150,22,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,0.632,0.1794,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,yes,no,no,no,no,1.63,0.1809,0.1414,1
110,24,yes,yes,16.3,48.69,72.41,48.69,-1,-1,-1,yes,no,no,no,no,1.63,0.3436,0.0311,1
110,24,yes,no,16.3,48.69,72.41,48.69,-1,-1,-1,yes,no,no,no,no,1.63,0.3418,0.0341,1
110,24,yes,no,16.3,48.69,72.41,48.69,-1,-1,-1,yes,no,no,no,no,1.63,0.1796,0.144,1
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.313,0.0447,1
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3376,0.1007,2
110,24,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3348,0.1003,2
150,20,yes,no,13.33,25.78,30.99,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.624,0.1778,2
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3363,0.105,1
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3127,0.0488,1
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3363,0.0998,1
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3103,0.0422,1
150,20,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.6262,0.1696,2
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3356,0.1004,1
150,20,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.6214,0.1696,2
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3105,0.0449,1
110,24,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3454,0.1011,1
110,24,yes,yes,13.8,55.28,96.32,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3109,0.046,1
150,20,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6205,0.1701,1
110,24,yes,yes,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.4328,0.0304,1
150,20,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6219,0.1719,1
150,20,yes,no,12.43,33.22,36.59,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6219,0.1719,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3126,0.0447,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.4415,0.0297,1
150,20,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,0.6174,0.1792,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3086,0.0503,1
150,20,yes,no,13.24,67.31,104.8,67.31,-1,-1,-1,no,no,no,no,yes,1.63,0.6325,0.1798,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3112,0.045,1
110,24,yes,no,9.74,55.28,96.38,55.28,-1,-1,-1,yes,no,no,no,no,1.63,0.3143,0.041,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,yes,no,no,no,no,1.63,0.4373,0.0294,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,yes,no,no,no,no,1.63,0.3134,0.0452,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,yes,no,no,no,no,1.63,0.4311,0.0294,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,yes,no,no,no,no,1.63,0.3126,0.0426,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,yes,no,no,no,no,1.63,0.438,0.0307,1
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,yes,no,no,no,no,1.63,0.1927,0.0519,1
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,yes,no,no,no,no,1.63,0.4331,0.0311,1
110,24,yes,no,13.33,25.78,30.99,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.624,0.1778,2
110,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,0.8261,0.1836,1
110,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,no,no,yes,1.63,1.2312,0.1614,1
110,24,yes,no,12.17,27.03,45.39,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.247,0.169,1
110,24,yes,no,11.87,25.78,27.88,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2376,0.1767,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2214,0.1715,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.4486,0.1728,2
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,1.0331,0.1645,2
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,1.0425,0.1691,2
110,24,yes,no,13.24,67.31,104.8,67.31,-1,-1,-1,no,no,no,no,yes,1.63,1.0314,0.1653,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,1.0434,0.171,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,1.0252,0.1728,1
110,24,yes,no,10.08,27.03,59.99,27.03,-1,-1,-1,no,no,no,yes,yes,1.63,1.2355,0.1708,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.245,0.1707,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,yes,yes,1.63,1.2469,0.1745,2
110,60,yes,no,12.54,21.05,27.89,21.05,209.93,17.64,9.05,no,no,no,no,yes,1.63,0.4163,0.1747,2
110,60,yes,no,12.28,19.85,27.25,19.85,209.93,17.64,9.99,no,no,no,no,yes,1.63,0.4196,0.1704,1
110,60,yes,no,12.54,21.05,27.89,21.05,150.36,0,8.04,no,no,no,no,yes,1.63,0.4134,0.1681,2
110,60,yes,no,12.54,21.05,27.89,21.05,209.93,17.64,9.05,no,no,no,no,yes,1.63,0.4193,0.1753,2
110,60,yes,no,12.28,19.85,27.25,19.85,209.93,17.64,9.99,no,no,no,no,yes,1.63,0.4241,0.1732,1
110,60,yes,no,11.87,25.78,27.88,25.78,209.93,17.64,9.05,no,no,no,no,yes,1.63,0.4226,0.1718,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6184,0.169,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6347,0.1712,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.6273,0.171,1
110,24,yes,no,15.81,47.49,72.75,47.49,-1,-1,-1,no,no,no,no,yes,1.63,0.6332,0.1753,1
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.6644,0.1754,2
110,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.6178,0.1705,1
110,24,yes,no,14.28,7.68,12.27,7.68,-1,-1,-1,no,no,no,no,yes,1.63,0.6246,0.1683,1
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6429,0.1805,2
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6153,0.1719,1
110,24,yes,no,12.28,19.85,27.25,19.85,-1,-1,-1,no,no,no,no,yes,1.63,0.6341,0.1703,2
110,24,yes,no,14.5,21.05,26.37,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.613,0.1773,1
110,24,yes,no,14.2,16.47,14.18,16.47,-1,-1,-1,no,no,no,no,yes,1.63,0.6246,0.1711,1
110,24,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,no,no,yes,1.63,0.2096,0.1764,2
110,24,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,1.2346,0.1683,2
110,24,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.2116,0.1714,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,no,no,yes,1.63,0.2757,0.1768,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,0.3571,0.171,2
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,2.0712,0.1694,2
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,0.3433,0.1781,2
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.6252,0.1721,2
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.2056,0.1697,1
110,24,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,no,no,yes,1.63,1.2768,0.1752,2
110,24,yes,no,13.33,25.78,30.99,25.78,-1,-1,-1,no,no,no,no,yes,1.63,1.2566,0.1743,2
110,24,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.2377,0.1711,2
110,24,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,no,no,yes,1.63,0.2131,0.1745,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,2.0721,0.1783,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,no,no,yes,1.63,2.0707,0.1689,1
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,no,no,yes,1.63,2.1072,0.1791,2
110,24,yes,no,13.24,67.31,104.8,67.31,-1,-1,-1,no,no,no,no,yes,1.63,2.058,0.1791,2
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,1.279,0.1759,2
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,1.2361,0.1707,2
110,24,yes,no,12.28,19.85,27.25,19.85,-1,-1,-1,no,no,no,no,yes,1.63,1.2406,0.177,1
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.2275,0.1662,2
110,24,yes,no,12.54,21.05,27.89,21.05,-1,-1,-1,no,no,no,no,yes,1.63,0.2149,0.1701,2
110,24,yes,no,12.28,19.85,27.25,19.85,-1,-1,-1,no,no,no,no,yes,1.63,0.211,0.1743,2
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,yes,no,yes,1.63,0.8172,0.1714,1
110,24,yes,no,14.53,8.88,13.86,8.88,-1,-1,-1,no,no,yes,no,yes,1.63,0.8172,0,1
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,yes,no,yes,1.63,1.2589,0.1689,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,yes,no,yes,1.63,1.289,0.1729,2
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,yes,no,yes,1.63,1.0359,0.1707,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,1.63,1.2467,0.1719,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,1.63,1.3066,0.1753,2
150,20,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,yes,no,yes,1.63,0.6275,0.1694,2
150,20,yes,no,13.69,27.03,31.24,27.03,-1,-1,-1,no,no,yes,no,yes,1.63,0.6192,0.1722,2
150,20,yes,no,10.63,44.25,64.03,44.25,-1,-1,-1,no,no,yes,no,yes,1.63,0.6243,0.1722,2
110,24,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,yes,yes,yes,1.63,1.301,0.1728,2
110,24,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,no,yes,yes,yes,1.63,1.2906,0.1684,2
110,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,yes,no,yes,1.63,0.8287,0.1711,1
110,24,yes,no,24.97,46.15,34.93,46.15,-1,-1,-1,no,no,yes,no,yes,1.63,0.8301,0.1735,1
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,no,yes,no,yes,1.63,1.0608,0.1694,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,1.63,1.0691,0.1805,2
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,1.63,1.0674,0.1704,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,yes,no,yes,1.63,1.2791,0.1794,2
110,24,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,yes,no,yes,1.63,1.2485,0.1837,2
110,24,yes,no,14.51,33.22,32.37,33.22,-1,-1,-1,no,yes,no,no,yes,1.63,1.2815,0.1708,2
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,no,yes,no,no,yes,1.63,1.0349,0.0725,2
90,21,yes,no,26.21,62.96,104.58,62.96,-1,-1,-1,no,no,no,no,yes,1.63,0.2459,0.0243,1
90,21,yes,no,26.21,62.96,104.58,62.96,-1,-1,-1,no,no,no,no,yes,1.63,0.0539,0.0297,1
90,21,yes,no,26.21,62.96,104.58,62.96,-1,-1,-1,no,no,no,no,yes,1.63,0.2604,0.0405,2
90,21,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.243,0.0859,1
90,21,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.1512,0.1449,2
90,21,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.0948,0.0349,2
90,21,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.4573,0.053,1
90,21,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.2818,0.0445,1
90,21,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.1628,0.0306,1
90,21,yes,no,18.79,86.16,143.27,86.16,-1,-1,-1,no,no,no,no,yes,1.63,0.4451,0.0576,1
90,21,yes,no,18.79,86.16,143.27,86.16,-1,-1,-1,no,no,no,no,yes,1.63,0.0832,0.0298,1
90,21,yes,no,18.79,86.16,143.27,86.16,-1,-1,-1,no,no,no,no,yes,1.63,0.138,0.0849,2
90,21,yes,no,18.79,86.16,143.27,86.16,-1,-1,-1,no,no,no,no,yes,1.63,0.2033,0.0443,2
90,21,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.243,0.0186,2
90,21,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.243,0.0186,2
90,21,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.0894,0.0346,2
90,21,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.3865,0.0745,2
90,21,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.1866,0.1412,2
90,21,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.1909,0.042,2
90,19,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,yes,no,no,no,1.63,0.2434,0.2434,1
90,19,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,yes,no,no,no,1.63,1.5245,1.5245,2
90,19,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,yes,no,no,no,1.63,1.0987,1.0987,1
90,19,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,yes,no,no,no,1.63,1.4903,1.4903,1
90,19,yes,yes,18.79,86.16,143.27,86.16,-1,-1,-1,no,yes,no,no,no,1.63,0.7367,0.7367,1
90,90,yes,no,18.79,86.16,143.27,86.16,-1,-1,-1,no,yes,no,no,no,1.63,0.355,0.355,2
90,90,yes,no,18.79,86.16,143.27,86.16,-1,-1,-1,no,yes,no,no,no,1.63,0.6507,0.6507,2
90,96,yes,no,26.21,62.96,104.58,62.96,-1,-1,-1,no,no,no,no,yes,1.63,0.3413,0.0906,2
90,96,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.1527,0.1501,2
90,96,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.0748,0.046,2
90,96,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.1443,0.098,2
90,96,yes,no,13.8,55.28,96.32,55.28,-1,-1,-1,no,no,no,no,yes,1.63,0.3308,0.0581,2
90,96,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.269,0.0408,2
90,96,yes,no,9.73,25.78,33.93,25.78,-1,-1,-1,no,no,no,no,yes,1.63,0.2135,0.0596,2
90,21,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,2.55,0.4003,0.4003,2
90,21,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,2.55,0.1034,0.1034,1
90,21,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,2.55,0.6955,0.6955,2
90,21,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,no,no,yes,no,yes,2.55,0.1116,0.1116,2
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,0.1752,0.1752,2
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,0.2198,0.2198,1
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,0.4106,0.4106,1
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,1.0216,1.0216,1
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,0.105,0.105,2
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,0.245,0.245,1
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,1.2058,1.2058,1
90,48,yes,no,7.76,55.28,96.11,55.28,-1,-1,-1,no,no,yes,no,yes,2.55,1.0493,1.0493,1
110,24,yes,no,13.24,67.31,104.8,67.31,-1,-1,-1,yes,no,no,no,no,1.63,0.3124,0.0414,1
110,24,yes,no,13.24,67.31,104.8,67.31,-1,-1,-1,yes,no,no,no,no,1.63,0.2366,0.1711,1
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,yes,no,no,no,no,1.63,0.3215,0.0439,1
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,yes,no,no,no,no,1.63,0.2369,0.1789,1
110,24,yes,no,13.52,71.89,112.14,71.89,-1,-1,-1,yes,no,no,no,no,1.63,0.3107,0.0429,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.3187,0.0422,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.4287,0.0307,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.3273,0.0475,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.4384,0.0328,1
110,24,yes,no,11.76,33.22,44.53,33.22,-1,-1,-1,yes,no,no,no,no,1.63,0.3128,0.0426,1
